CustID,newPremHealth,newPremLife,newPremMotor,newPremWork,newPremHousehold,_SEGMENT_,Distance,EM_SEGMENT
1512,243.38,22.45,244.6,30.34,176.7,2,0.4583630509,2
1513,200.15,115.8,67.68,95.24,435.65,3,1.031920965,3
1514,261.27,26.45,287.61,4.78,19.45,2,1.2721415709,2
1515,401.63,12.78,138.36,25.67,117.8,2,2.5972262093,2
1516,271.83,102.13,106.91,74.79,246.7,3,1.8251706259,3
1517,126.58,0,447.64,17.89,0,1,0.6007728213,1
1518,151.14,34.34,327.73,28.45,97.25,1,1.1970534591,1
1519,56.01,47.23,486.76,5,0,1,1.249957943,1
1520,294.5,29.45,79.46,99.02,327.85,2,2.3767981683,2
1521,198.26,0,273.94,39.12,368.4,2,1.3808151578,2
1522,316.95,46.12,154.92,44.23,123.35,2,1.4609662121,2
1523,95.35,1.89,489.98,21.78,14.45,1,0.6496563137,1
1524,198.37,54.01,333.95,8.67,54.45,2,1.2880313121,2
1525,349.62,32.45,192.59,18.67,122.8,2,1.7838633397,2
1526,164.81,5.78,347.4,31.34,88.35,1,1.1394970314,1
1527,257.16,25.56,206.04,52.9,236.7,2,0.7743813094,2
1528,162.92,80.46,224.93,45.01,298.4,2,1.5891210489,2
1529,235.71,37.34,272.05,14.56,281.15,2,0.7763530792,2
1530,78.57,11.89,484.76,9.89,53.9,1,0.5630438801,1
1531,220.04,28.34,297.5,19.45,88.35,2,0.7561283379,2
1532,209.93,71.79,182.59,57.79,275.05,2,1.3063982734,2
1533,114.02,0,465.2,23.78,0,1,0.6253527547,1
1534,208.26,24.45,321.06,18.56,118.35,2,0.8724768142,2
1535,178.81,57.79,198.26,36.12,470.1,3,1.62779128,3
1536,154.03,75.68,243.27,58.01,205.05,2,1.5490612507,2
1537,124.58,18.56,411.41,37.45,60,1,0.6778022254,1
1538,266.94,64.68,186.48,12.56,201.7,2,1.2197664595,2
1539,176.81,62.79,285.72,7.89,373.95,2,1.5621422399,2
1540,49.01,5.89,519.21,0,0,1,1.1603087142,1
1541,127.58,46.23,409.52,3.78,14.45,1,0.9893246813,1
1542,374.96,55.01,139.25,7.78,44.45,2,2.4192355662,2
1543,183.7,39.34,346.62,18.45,0,2,1.3525960129,2
1544,158.92,63.79,232.82,69.57,319.5,3,1.3555972644,3
1545,187.48,42.23,270.83,39.45,220.05,2,0.6206966458,2
1546,163.81,30.45,344.62,12.56,117.25,1,1.1267723214,1
1547,107.91,18.67,440.86,23.56,0,1,0.4449193949,1
1548,43.34,10.78,545.99,11.89,79.45,1,1.20033434,1
1549,92.24,7.89,490.98,0,44.45,1,0.6424669362,1
1550,75.68,1.89,500.76,14.78,0,1,0.8151881165,1
1551,197.37,0,347.4,17.56,49.45,1,1.4454810856,1
1552,125.8,1.89,434.86,32.56,39.45,1,0.6506734888,1
1553,292.5,50.01,208.93,17.89,28.35,2,1.3186109252,2
1554,64.79,91.24,102.02,79.57,1216.9,3,3.7362010541,3
1555,218.82,0,304.5,24.56,225.6,2,1.1190752508,2
1556,205.04,49.12,274.72,4,300.6,2,1.1416143872,2
1557,188.48,4,330.73,29.45,206.7,2,1.1961642923,2
1558,81.46,2,481.87,7.89,58.9,1,0.6263870501,1
1560,330.95,23.56,151.03,37.45,335.05,2,1.7714047127,2
1561,64.9,21.67,478.87,13.67,68.9,1,0.6845057879,1
1562,253.38,0,150.14,164.14,141.7,2,3.5726520796,2
1563,154.14,53.01,291.39,12.89,397.3,2,1.6481559513,2
1564,154.25,6,402.3,20.67,0,1,0.8192182422,1
1565,116.69,68.79,87.35,157.14,745.15,3,2.4030842207,3
1566,169.7,23.45,308.17,7.78,338.95,2,1.4349601649,2
1567,171.81,34.34,309.17,24.34,166.7,2,0.9378784246,2
1568,264.94,51.01,153.14,46.34,328.4,2,1.2224521745,2
1569,229.71,56.01,179.7,64.01,422.85,3,1.3467265934,3
1570,146.25,22.56,346.4,25.56,281.15,1,1.334105869,1
1571,135.58,63.9,357.29,26.34,99.45,1,1.5159067575,1
1572,204.04,5.78,339.51,12.78,54.45,2,1.3960284216,2
1573,105.91,13.67,444.53,10.89,40,1,0.2144880501,1
1574,266.05,87.24,145.25,60.01,171.7,2,1.754817145,2
1575,178.59,53.01,190.59,109.13,418.4,3,1.2007321124,3
1576,148.36,46.12,350.51,14.67,241.7,1,1.4185298151,1
1577,103.13,11.89,464.2,11.89,0,1,0.4347696016,1
1578,176.59,47.01,279.61,58.12,98.35,2,1.0311244692,2
1579,249.49,78.46,99.02,104.13,244.5,3,1.6431632695,3
1580,125.58,45.23,372.18,39.12,39.45,1,1.1788721221,1
1581,264.16,19.56,258.16,33.34,8.9,2,1.045029777,2
1582,54.9,0,521.21,0,0,1,1.1587749117,1
1583,223.82,179.59,19.45,125.47,158.35,3,3.2556603651,3
1584,166.92,69.57,196.26,140.47,113.35,3,2.355348303,3
1585,96.13,56.9,320.84,44.01,235.05,1,1.7836017888,1
1586,163.92,36.45,341.62,0,235.6,1,1.4574328552,1
1587,199.15,123.8,179.59,9.89,327.85,3,2.413764481,3
1588,312.17,4.78,161.03,46.12,349.5,2,1.7718098109,2
1589,178.7,4.78,381.07,25.67,152.8,1,1.1685717895,1
1590,163.03,85.46,160.81,78.46,541.2,3,0.4068003012,3
1591,25.45,9.89,551.66,0,0,1,1.5076769653,1
1592,200.15,5.89,333.62,20.67,48.35,2,1.3193686704,2
1593,145.14,67.79,230.71,110.91,157.25,3,1.94865104,3
1594,256.27,78.57,216.82,29.34,50,2,1.3667934229,2
1595,175.59,10.78,387.85,0,0,1,1.124623438,1
1596,185.59,66.68,263.05,26.34,191.15,2,1.0276675167,2
1597,287.5,22.67,214.15,37.45,191.7,2,0.9234639616,2
1598,298.28,53.9,203.04,4.78,45,2,1.5323111984,2
1599,76.46,9.89,494.76,12,84.45,1,0.6226070756,1
1600,215.04,15.78,340.51,9.78,53.9,2,1.2785768313,2
1601,151.03,100.13,135.58,121.8,442.3,3,1.040118791,3
1602,158.14,61.9,317.06,29.56,201.15,2,1.2787614698,2
1603,169.7,51.12,290.39,35.56,170.6,2,0.927639401,2
1604,89.24,6.89,443.53,14.67,18.35,1,0.4327724371,1
1605,156.03,14.78,286.72,100.91,167.8,2,2.0386415181,2
1606,192.48,0,300.5,39.12,334.5,2,1.3513884721,2
1607,83.46,0.89,479.2,23.45,0,1,0.7257884345,1
1608,95.13,7.89,449.42,9.78,73.9,1,0.296932921,1
1609,164.81,20.67,336.62,30.45,127.25,2,1.1845864119,2
1610,187.48,56.9,230.82,46.23,427.3,2,1.425622647,2
1611,141.47,21.67,404.41,7.67,88.9,1,0.5807478179,1
1612,227.71,0.89,169.03,30.23,695.7,2,2.6806992556,2
1613,297.5,83.46,145.47,46.23,161.15,2,1.7687641813,2
1615,213.15,34.45,343.51,0,79.45,2,1.296652751,2
1616,223.71,62.79,241.6,28.34,117.8,2,0.7947257843,2
1617,140.47,59.79,240.6,111.91,136.7,3,2.1396873297,3
1618,272.05,85.46,148.36,16.56,432.85,2,2.0823357766,2
1619,99.13,1.89,473.31,4.78,24.45,1,0.5770907547,1
1620,200.15,23.56,129.69,108.91,624,3,1.9227960133,3
1621,107.13,25.56,431.97,26.45,24.45,1,0.4899110772,1
1622,180.48,116.8,206.15,11.89,343.4,3,2.2925255366,3
1623,151.25,8.78,414.19,0,59.45,1,0.7434939306,1
1624,206.04,95.24,250.49,10.78,186.7,2,1.7255432039,2
1625,296.5,1,171.81,49.12,347.85,2,1.6766431164,2
1626,135.58,22.45,392.85,37.45,153.35,1,0.8796308746,1
1627,160.92,11.67,379.07,29.34,0,1,0.9952646605,1
1628,22.45,2.89,534.88,6.89,34.45,1,1.430356703,1
1629,174.59,20.56,354.29,24.56,24.45,1,1.1634424827,1
1630,142.36,25.56,427.08,0,73.9,1,0.672043045,1
1631,152.14,66.68,168.03,86.35,634,3,0.9485940061,3
1632,93.35,71.79,357.51,43.34,305.05,1,2.0938059999,1
1633,226.82,58.01,145.36,124.69,290.6,3,1.7185049678,3
1634,55.12,4.89,520.21,0,0,1,1.1157038733,1
1635,149.25,18.78,390.74,37.45,78.9,1,0.8937719332,1
1636,107.13,18.78,423.08,38.34,152.8,1,0.7276770906,1
1637,134.58,19.56,350.62,12,426.2,1,1.8084809487,1
1638,158.03,75.46,136.36,173.81,166.7,3,2.7628206155,3
1639,26.56,10.89,555.66,2.89,49.45,1,1.4552800878,1
1640,75.46,9.78,484.98,16.78,35,1,0.6157241834,1
1642,112.91,33.45,378.74,0,270.05,1,1.189818594,1
1643,192.37,15.78,281.72,25.56,442.85,2,1.4828421846,2
1644,152.25,6.89,409.41,12.67,103.9,1,0.6800366705,1
1645,53.12,161.03,176.59,91.46,558.45,3,2.5798246553,3
1646,125.8,68.68,296.5,51.9,165.6,2,1.7039083715,2
1647,135.47,129.47,318.17,0,0,2,3.0850148927,2
1648,261.16,53.12,194.26,35.23,161.15,2,0.7674697247,2
1649,154.03,69.57,271.05,71.46,0,2,1.8234723141,2
1650,164.03,42.12,344.4,37.45,10,2,1.3784675434,2
1651,204.04,21.67,311.28,51.23,123.9,2,0.8198283426,2
1652,164.81,0.89,377.96,33.56,38.9,1,1.0952456863,1
1654,347.62,10.89,141.36,45.23,324.5,2,2.0598672582,2
1655,179.7,13.78,365.29,32.56,143.35,1,1.2428620552,1
1656,51.01,0.89,517.21,0,59.45,1,1.1131692311,1
1657,203.15,54.12,265.94,53.9,0,2,1.122900665,2
1658,166.92,56.01,330.84,24.56,133.35,2,1.2081612123,2
1659,78.68,4,507.43,11,55,1,0.7305846172,1
1660,258.05,40.34,184.37,62.68,127.25,2,0.9734700893,2
1661,261.27,3.89,259.16,33.45,211.15,2,0.9852255399,2
1662,155.03,5,385.74,30.56,83.35,1,0.8910826872,1
1663,307.17,6.78,167.03,44.12,255.05,2,1.5205501476,2
1664,106.91,91.35,203.15,103.24,511.75,3,1.1291269205,3
1665,132.47,106.91,86.24,170.92,482.3,3,2.3519667525,3
1666,62.68,0,494.65,5.89,24.45,1,0.9086325173,1
1667,139.47,63.68,295.5,86.57,0,2,2.1136905474,2
1668,146.25,0,394.63,39.34,73.9,1,0.9687325781,1
1669,248.49,26.56,241.49,54.01,97.25,2,0.7080480413,2
1670,97.24,15.78,456.42,18.78,63.9,1,0.2379345889,1
1671,206.26,18.78,356.18,0,34.45,2,1.5260551997,2
1672,218.04,0,255.27,73.68,240.6,2,1.3987259109,2
1673,69.68,17.56,468.2,4.89,58.35,1,0.6320064287,1
1674,117.91,12.89,459.42,8,64.45,1,0.286159173,1
1675,60.9,25.56,527.21,1,24.45,1,1.0635127519,1
1676,288.72,103.13,38.23,124.47,107.25,3,2.7013580703,3
1677,262.16,32.34,217.04,28.45,315.05,2,0.8608112184,2
1678,195.37,12.78,344.62,18.78,72.25,2,1.2491157862,2
1679,193.26,11.67,329.95,28.45,43.35,2,1.2086901637,2
1680,145.14,29.56,372.96,26.67,133.35,1,0.8991605186,1
1681,116.91,72.68,324.06,66.9,177.25,2,2.020694168,2
1682,224.71,48.23,212.04,52.79,196.15,2,0.6068320335,2
1683,91.24,0,484.98,3.78,0,1,0.7392137548,1
1684,206.26,46.01,259.16,26.34,181.15,2,0.4804377604,2
1685,270.05,0,292.72,17.56,48.9,2,1.4061542994,2
1686,105.02,10.89,470.2,1,9.45,1,0.5520559697,1
1687,195.26,182.59,66.68,13.78,673.45,3,3.330643931,3
1688,240.6,4,262.94,0,422.85,2,1.7340079294,2
1689,68.57,43.23,453.42,6.89,70,1,0.9519082365,1
1690,220.93,25.56,298.28,52.01,98.9,2,0.7206366765,2
1691,53.01,7.89,514.21,3,59.45,1,1.0078381024,1
1692,207.15,134.36,219.71,11.89,59.45,2,2.7563871387,2
1693,281.72,111.8,66.9,65.68,279.5,3,2.0185904124,3
1695,139.36,30.56,398.63,14.89,172.8,1,0.8001290326,1
1696,237.49,83.57,199.37,52.23,196.7,2,1.3764660388,2
1697,131.58,35.45,349.62,31.34,285.05,1,1.4082087666,1
1698,40.12,5,525.99,0,0,1,1.2758850038,1
1699,163.81,59.9,223.93,118.69,57.8,3,2.4165502147,3
1700,115.8,0,428.97,32.56,103.9,1,0.6326679131,1
1701,232.71,16.78,271.83,22.45,211.15,2,0.6785409374,2
1702,154.25,27.56,364.18,35.56,82.25,1,1.052708898,1
1703,215.82,28.45,292.61,31.23,49.45,2,0.7530221598,2
1704,342.62,11.78,196.26,25.56,33.9,2,1.8794682109,2
1706,133.47,99.24,137.58,25.67,811.25,3,2.2967820173,3
1707,130.69,0,460.53,0,0,1,0.7471253882,1
1708,162.81,94.13,222.71,105.24,146.7,3,1.8229234282,3
1709,104.02,34.45,386.74,29.23,72.8,1,0.7528230136,1
1710,183.48,81.57,188.59,92.46,309.5,3,0.9682785861,3
1711,127.58,6.78,410.19,32.56,0,1,0.7131546815,1
1712,93.13,30.56,142.47,175.81,725.15,3,3.1737872697,3
1713,179.7,73.68,144.25,80.46,519.55,3,0.4401643002,3
1714,205.15,66.79,249.38,11.78,234.5,2,1.113213242,2
1715,29.45,25.56,552.66,0,0,1,1.4946566373,1
1716,193.37,15.67,300.5,10.89,457.85,2,1.6817970254,2
1717,103.13,18.56,406.3,28.67,192.25,1,0.7028192728,1
1718,194.26,6.78,375.18,0,18.9,1,1.3576140344,1
1719,176.7,22.67,361.29,27.67,83.35,1,1.1609705509,1
1720,54.01,51.9,334.62,85.46,299.5,3,2.5668315614,3
1721,52.12,3,534.99,6.89,40,1,1.1288964866,1
1722,290.72,11.89,85.35,67.57,687.35,3,2.7756890796,3
1723,147.14,4.78,402.63,16.78,48.9,1,0.6627852174,1
1724,172.81,44.23,327.84,7.89,146.15,2,1.2374429168,2
1725,165.03,152.25,50.12,177.48,210.6,3,3.2708502696,3
1726,331.95,36.45,174.7,23.34,87.8,2,1.6130702615,2
1727,96.13,140.47,111.91,170.92,487.3,3,2.8112054949,3
1728,225.71,128.58,72.57,75.68,387.3,3,1.487628282,3
1729,95.13,100.13,271.05,17.56,501.2,3,2.3707404548,3
1730,133.36,31.45,381.07,29.56,62.8,1,0.8061400539,1
1731,142.47,8.89,419.3,13.67,23.35,1,0.5704056589,1
1732,110.8,40.23,392.52,15.67,73.9,1,0.7568700668,1
1733,120.69,143.36,148.36,25.67,271.15,3,2.5343385144,3
1734,64.9,2,515.43,13.89,104.45,1,0.8999099352,1
1735,65.68,34.45,442.86,21.45,103.35,1,0.8014744431,1
1736,32.45,6,546.66,9,0,1,1.3854581788,1
1737,174.59,42.23,280.83,30.34,295.05,2,0.9567698523,2
1738,222.82,17.67,290.39,27.67,77.25,2,0.7926021317,2
1739,225.71,18.56,321.84,0,74.45,2,1.2975654041,2
1740,210.15,0.89,242.6,105.8,97.25,2,2.0866728951,2
1741,275.94,71.57,209.04,27.56,34.45,2,1.3818960125,2
1742,115.69,90.35,305.39,58.12,87.25,2,2.234844044,2
1743,206.15,4.78,288.5,22.67,219.5,2,1.0186466182,2
1744,139.25,4.78,403.3,7.89,98.9,1,0.5975810783,1
1745,148.14,0,391.74,15.56,82.8,1,0.752808482,1
1747,221.71,15.78,323.84,5.78,29.45,2,1.3292719777,2
1748,114.8,7.89,438.75,9.89,13.35,1,0.3867649949,1
1749,264.05,63.79,143.25,100.13,58.35,2,2.1205155184,2
1750,172.92,32.45,356.4,35.56,83.35,2,1.1828662566,2
1751,23.45,0.89,550.88,6.89,14.45,1,1.5131573265,1
1752,83.35,11.67,412.19,49.01,13.9,1,1.0241071291,1
1753,112.02,36.23,341.73,55.79,211.15,1,1.5489555605,1
1754,314.06,89.35,145.36,29.34,45,2,2.0932980719,2
1755,254.16,18.56,279.72,28.67,50,2,0.9002872304,2
1757,197.37,0.89,369.07,14.89,13.9,1,1.3935945548,1
1758,186.37,38.23,212.93,44.01,376.75,2,1.1381996829,2
1759,56.79,18.56,421.19,35.45,245.05,1,1.189352288,1
1760,222.82,4.89,280.83,26.45,330.05,2,1.1495295709,2
1761,91.24,98.13,297.28,54.01,127.25,2,2.5389441899,2
1762,160.92,169.81,35.45,167.92,344.5,3,3.2064616448,3
1763,225.82,2.89,247.38,109.13,8.9,2,2.2394299619,2
1764,96.24,4.78,468.42,15.89,78.35,1,0.3858778807,1
1765,133.47,0,422.97,0,78.9,1,0.6574073621,1
1766,237.71,12.89,156.25,110.13,460.65,3,2.2392963314,3
1767,55.9,7.89,509.65,4.78,43.9,1,0.955280272,1
1768,66.79,14.78,485.98,24.67,13.9,1,0.772881504,1
1770,45.12,0,538.99,0,84.45,1,1.2658586487,1
1771,192.48,40.34,330.73,15.56,0,2,1.2757610086,2
1772,103.13,2,470.09,0,69.45,1,0.5730755463,1
1773,223.93,24.56,249.16,17.67,358.4,2,1.02893806,2
1774,237.71,26.56,207.04,75.68,305.05,2,1.255329442,2
1777,115.69,33.45,367.18,47.12,102.8,1,1.1273691275,1
1778,123.8,120.8,278.72,69.68,44.45,3,2.6502313148,3
1779,75.57,10.89,489.76,0,88.9,1,0.7119398084,1
1780,186.59,55.01,327.06,2.78,142.8,2,1.3068859386,2
1781,66.9,1.89,509.43,0,0,1,0.9986477555,1
1782,104.02,55.01,260.94,35.45,638.45,3,2.2018071671,3
1783,105.91,45.23,377.07,41.01,98.9,1,1.1586153343,1
1784,223.82,0,297.39,33.23,107.8,2,1.0836675504,2
1785,292.39,118.8,86.57,71.79,231.7,3,2.2310462559,3
1786,40.23,0.89,540.99,14.89,55,1,1.258843907,1
1787,230.6,24.45,298.39,9.89,43.9,2,1.0653064698,2
1788,53.12,1,547.88,0,0,1,1.2850226809,1
1789,280.72,10.67,273.72,8.89,35,2,1.41193257,2
1790,130.58,63.79,165.92,155.03,403.4,3,2.029770331,3
1791,92.24,67.68,331.62,37.23,221.15,1,1.8566773605,1
1792,90.35,11.89,467.09,0,23.9,1,0.5697444045,1
1793,267.16,95.24,190.37,28.67,182.8,2,1.7192969878,2
1794,57.01,0,520.32,0,68.9,1,1.0781698609,1
1795,194.37,89.24,43.01,68.57,874.05,3,2.0133324754,3
1797,116.91,33.34,407.41,14.78,102.25,1,0.5671772827,1
1798,133.47,13.67,299.39,70.79,428.4,2,2.0670379087,2
1799,156.03,85.35,239.6,53.23,248.95,3,1.6637604545,3
1800,175.81,12.89,409.52,22.78,0,1,1.0292077191,1
1801,290.61,20.56,175.59,38.12,295.6,2,1.2277408767,2
1802,218.82,109.91,96.24,119.8,206.15,3,1.82304347,3
1803,207.04,30.56,326.84,21.56,65,2,0.9388664036,2
1804,165.03,75.68,273.83,45.23,241.15,2,1.4003542873,2
1805,86.46,10.67,452.64,27.67,147.8,1,0.5754743644,1
1806,267.16,21.67,186.48,127.8,99.45,2,2.5456737007,2
1807,118.8,25.56,418.19,12.78,163.35,1,0.5380387309,1
1808,365.07,34.45,101.02,28.56,309.5,2,2.2602196777,2
1809,74.68,0,491.65,4.89,0,1,0.8481402522,1
1810,76.57,64.79,280.94,80.46,416.2,3,1.8593405534,3
1811,141.47,38.34,380.74,17.78,62.8,1,0.8880142798,1
1812,130.58,11.67,395.52,24.56,43.35,1,0.5414988914,1
1813,95.13,2.89,468.09,5.89,0,1,0.6071068204,1
1814,77.68,7.89,506.54,0,44.45,1,0.8014885992,1
1815,166.92,75.46,227.93,82.68,215.05,3,1.5141409448,3
1816,156.92,90.35,256.27,67.9,147.8,2,1.9079585693,2
1817,138.47,17.78,298.61,65.9,0,2,1.7669473988,2
1818,227.71,0,315.17,30.56,97.8,2,1.1551552603,2
1819,202.15,18.56,316.95,1.89,77.25,2,1.2889267882,2
1820,172.7,7.78,342.62,13.56,196.7,1,1.2742928677,1
1821,207.26,36.23,214.93,60.9,358.4,2,1.1207027154,2
1822,214.15,11.78,324.95,13.56,177.8,2,1.0674045863,2
1823,139.47,36.45,339.84,0,416.75,1,1.9362033893,1
1824,312.06,114.91,25.45,64.01,362.85,3,2.3187510405,3
1825,213.15,33.45,347.62,7.89,84.45,2,1.1623450489,2
1826,153.03,42.12,315.28,39.45,175.6,2,1.1327500982,2
1827,295.61,44.12,130.47,64.9,344.5,2,1.6847539769,2
1828,224.71,56.01,280.61,0,158.35,2,1.123120995,2
1829,208.04,16.67,327.95,35.56,13.9,2,1.1359767951,2
1830,92.35,8.78,475.2,0,23.9,1,0.602105359,1
1831,106.02,60.9,46.01,141.25,1139.65,3,3.6225450938,3
1832,73.57,0,485.98,26.56,0,1,0.8535692193,1
1833,168.92,17.67,302.17,52.23,245.05,2,1.1329288487,2
1834,167.92,31.34,343.51,8.78,147.25,1,1.2171116472,1
1835,212.93,63.9,230.6,23.67,309.5,2,1.0423330472,2
1836,126.69,12.67,424.08,7.78,28.9,1,0.4042632656,1
1837,142.47,4.89,437.86,0,79.45,1,0.6579938202,1
1838,50.01,5,524.1,0,0,1,1.176166312,1
1839,135.36,30.56,397.74,9.89,117.25,1,0.6727028959,1
1840,281.72,43.23,240.38,12.78,84.45,2,1.0767100045,2
1841,337.84,15.67,79.35,88.35,388.95,2,2.6367619033,2
1842,82.46,46.23,410.19,53.23,0,1,1.415014605,1
1843,224.82,28.56,309.17,25.67,217.25,2,0.5927912566,2
1844,151.03,30.34,368.07,21.67,104.45,1,0.9116113107,1
1845,211.04,5.78,319.06,36.34,0,2,1.2984959913,2
1846,327.84,40.12,169.03,40.45,33.35,2,1.6379184095,2
1847,39.34,0,551.88,0,0,1,1.4251300438,1
1848,130.58,6,457.53,0,24.45,1,0.6167390117,1
1849,139.36,16.78,398.74,17.67,152.25,1,0.6299557244,1
1851,164.03,45.12,182.7,25.67,693.45,3,2.216986075,3
1852,134.36,8.78,366.29,39.45,300.6,1,1.399952357,1
1853,59.79,12.89,494.65,23.78,0,1,0.8928291099,1
1854,69.57,14.78,459.53,7.78,161.15,1,0.6943335198,1
1855,191.37,43.23,304.5,53.12,53.9,2,0.9855370131,2
1856,91.35,7.78,482.98,0,0,1,0.6954136289,1
1857,202.15,164.92,89.35,28.56,580.1,3,2.6404261779,3
1858,92.13,32.45,404.52,35.12,88.9,1,0.7839307131,1
1859,228.82,17.67,179.59,103.13,314.5,2,1.9875767654,2
1861,360.4,3.89,127.58,42.01,285.05,2,2.2463367269,2
1862,149.14,0,425.19,3.89,133.9,1,0.7868780828,1
1863,123.58,1,442.75,20.78,0,1,0.5800424976,1
1864,235.71,48.12,156.92,25.34,504.55,2,1.7430944976,2
1865,193.48,8.78,363.18,6.78,93.35,1,1.310035885,1
1866,324.84,6,173.92,27.34,274.5,2,1.7155628899,2
1867,233.6,17.56,226.71,49.12,320.05,2,0.9086963594,2
1868,258.05,60.9,64.79,189.59,88.35,3,3.5817487246,3
1869,117.91,12.89,466.42,15.89,0,1,0.4485702555,1
1871,111.02,46.23,362.07,45.12,162.8,1,1.3464536447,1
1872,124.58,3.89,453.64,3,44.45,1,0.5158231747,1
1873,225.71,40.34,269.94,27.67,206.7,2,0.3243174761,2
1874,98.13,151.14,63.68,126.47,692.9,3,2.4797389503,3
1875,200.26,10.78,290.61,56.12,261.15,2,1.0428145896,2
1876,291.5,85.46,148.36,40.34,156.7,2,1.7425535493,2
1877,75.57,22.67,479.2,17.78,38.9,1,0.6093766954,1
1879,142.47,5.89,415.3,5.78,122.25,1,0.6313288255,1
1880,127.69,49.12,363.29,56.12,23.9,1,1.5648591271,1
1881,201.26,67.68,213.04,53.9,185.6,2,1.0484515604,2
1882,92.35,4.89,491.87,9.89,0,1,0.6548460667,1
1883,132.47,37.23,379.74,11.78,88.9,1,0.8140216625,1
1884,187.37,12.78,348.4,28.67,38.35,2,1.3103040444,2
1885,180.7,59.01,286.61,15.67,195.05,2,1.0719836698,2
1886,216.82,11.89,326.06,9,181.15,2,1.136894774,2
1887,208.15,28.34,305.17,1.78,117.8,2,1.1006803951,2
1888,111.02,32.45,337.73,19.67,445.65,1,1.9504240843,1
1889,57.01,5,533.21,0,25,1,1.1256045712,1
1890,163.92,1.89,404.52,3.89,133.9,1,0.9470177318,1
1891,54.01,7,524.1,10,104.45,1,1.012755269,1
1892,301.39,20.56,215.93,10.67,122.25,2,1.3279900163,2
1893,123.58,8.78,384.63,31.56,92.25,1,0.6546667555,1
1894,118.91,1.89,460.53,7.89,108.9,1,0.4696729988,1
1896,181.7,2,351.51,48.12,133.35,2,1.3870492191,2
1897,52.12,0,543.88,0,75,1,1.2282041454,1
1898,139.47,0,418.19,7.67,103.9,1,0.6353442138,1
1899,126.58,64.68,364.29,17.56,0,1,1.5007248456,1
1900,137.58,15.78,275.72,155.03,74.45,2,3.4112710467,2
1901,116.91,26.45,397.63,0,195.05,1,0.8099996152,1
1902,120.8,2.89,437.75,16.78,33.9,1,0.4167305495,1
1903,100.13,0,465.31,10.89,89.45,1,0.4690376443,1
1904,116.8,10.78,426.86,24.67,49.45,1,0.3420762688,1
1905,225.93,64.79,145.36,125.69,211.15,3,1.8948171742,3
1906,166.92,67.68,206.04,53.01,441.75,3,1.1927486528,3
1907,163.92,0,400.52,0,0,1,1.0401500277,1
1908,42.23,11.78,525.99,4,0,1,1.2025901368,1
1909,252.38,65.79,194.37,28.45,240.05,2,1.0122105633,2
1910,130.69,0,453.53,14.89,59.45,1,0.51680328,1
1911,104.91,65.9,356.4,57.12,42.8,1,1.8614396658,1
1912,45.01,25.56,536.99,12,0,1,1.2245503172,1
1913,198.26,110.02,55.01,30.45,1090.75,3,3.3132583513,3
1914,145.36,6,396.63,13.89,295.6,1,1.2060578113,1
1915,69.68,12.78,481.98,2,157.8,1,0.7959349676,1
1916,318.06,24.56,203.04,2.89,127.25,2,1.5966948376,2
1917,209.15,24.56,326.06,12.56,38.35,2,1.1529464784,2
1918,92.13,155.14,149.03,59.12,653.45,3,2.3580754529,3
1919,111.8,9.78,435.97,6.67,94.45,1,0.2670727658,1
1920,211.04,4.78,350.51,8.78,0,2,1.6026725167,2
1921,153.14,22.45,362.4,38.34,33.9,1,1.0763192815,1
1922,173.7,17.78,385.85,21.78,59.45,1,0.9918684658,1
1923,65.68,68.79,340.73,15.56,396.2,1,2.2690529638,1
1924,188.59,44.23,296.28,58.12,18.9,2,1.1511826203,2
1925,58.01,11.89,532.1,12,25,1,1.0156306123,1
1926,246.49,16.78,122.58,51.23,854.6,3,2.8717604728,3
1927,204.04,131.58,153.03,42.01,131.15,3,2.4108147871,3
1928,108.13,0,451.64,26.45,0,1,0.6250801083,1
1929,181.48,72.57,286.83,30.45,158.35,2,1.1915807644,2
1931,229.6,5.78,170.7,113.69,161.15,2,2.2541899256,2
1932,227.6,4.78,321.17,23.56,0,2,1.3469144072,2
1933,156.03,72.57,222.93,45.34,605.1,3,1.456826097,3
1934,174.59,1.89,388.74,2.89,94.45,1,1.0769890771,1
1935,159.92,25.56,410.52,6.78,0,1,0.8887840988,1
1936,95.35,0.89,492.87,2,89.45,1,0.6713615746,1
1937,177.59,36.23,328.06,41.23,8.9,2,1.2077582597,2
1938,174.81,8.89,201.26,36.45,982.95,3,3.4161230211,3
1939,187.48,24.45,295.61,7.67,349.5,2,1.3157235774,2
1940,224.82,91.35,246.27,1.89,153.35,2,1.7232239494,2
1941,215.04,60.9,186.7,74.68,323.4,3,1.2895798573,3
1942,133.58,43.23,378.07,9.89,271.15,1,1.3164072966,1
1943,179.59,36.34,346.62,0,57.8,1,1.3735962031,1
1944,86.46,9.89,488.98,0,118.9,1,0.6606891807,1
1945,101.24,40.23,394.52,21.67,111.7,1,0.7918162931,1
1946,151.03,0,374.07,51.23,38.9,1,1.2902836678,1
1948,116.8,3.89,410.3,36.34,88.35,1,0.6794770759,1
1949,323.95,23.45,72.57,40.45,607.9,2,2.7686952768,2
1950,144.36,20.67,343.62,35.34,325.05,2,1.5483152949,2
1951,158.92,175.59,86.46,105.24,328.95,3,2.5318351157,3
1952,84.57,16.78,478.98,5.78,39.45,1,0.535235871,1
