CustID,CustMonVal,ClaimsRate,IMP_Children,IMP_EducDeg,IMP_GeoLivArea,IMP_MonthSal,age,policy_time,reversals,_SEGMENT_,Distance,EM_SEGMENT
1078,25.12,0.92,1,3 - BSc/MSc,4,3721,74,22,0,1,0.8731384885,1
1079,107.57,0.81,1,1 - Basic,2,2297,51,33,1,2,0.6262280114,2
1080,35.79,0.94,1,1 - Basic,4,2109,37,37,0,2,0.4173249877,2
1081,329.73,0.51,0,3 - BSc/MSc,1,3704,68,19,0,1,1.1305525263,1
1082,165.48,0.69,1,3 - BSc/MSc,4,1683,34,36,0,2,0.9435687205,2
1083,411.86,0.29,1,3 - BSc/MSc,1,2437,42,26,0,4,1.1503929463,4
1084,909.28,0.18,1,2 - High School,1,1173,20,32,0,4,1.7804962252,4
1085,459.54,0.28,1,2 - High School,1,2069,35,28,0,4,0.7774428171,4
1086,426.08,0.34,1,3 - BSc/MSc,1,2652,44,24,0,1,1.2827256738,1
1087,649.12,0.38,1,3 - BSc/MSc,1,1376,29,20,0,4,2.1274283677,4
1088,79.37,0.84,0,1 - Basic,4,3556,68,36,1,2,1.0762267717,2
1089,111.26,0.8,0,2 - High School,4,1565,38,34,0,2,1.0612107342,2
1090,-67.76,1.08,0,2 - High School,3,4369,77,35,1,1,1.9724958926,1
1091,244.05,0.6,0,3 - BSc/MSc,1,4304,73,26,0,1,0.8278554597,1
1092,447.56,0.15,1,2 - High School,4,2517,53,35,1,4,0.6097198335,4
1093,-221.38,1.29,0,2 - High School,2,3630,71,21,0,1,1.7690467179,1
1094,304.52,0.42,1,4 - PhD,3,1705,37,27,1,3,0.8104826405,3
1095,24.24,0.94,0,1 - Basic,4,720,23,30,0,3,1.3202428217,3
1096,39.57,0.9,0,3 - BSc/MSc,3,3361,68,20,0,1,1.0409179653,1
1097,760.15,0.3,1,3 - BSc/MSc,1,706,24,27,0,4,1.9355573065,4
1098,1052.55,0.09,0,1 - Basic,4,854,26,28,0,4,2.5234193208,4
1099,134.04,0.76,0,3 - BSc/MSc,4,3609,69,28,1,1,0.4598729266,1
1100,-34.32,1.02,0,3 - BSc/MSc,4,3027,54,41,2,2,0.9175503585,2
1101,107.58,0.83,1,3 - BSc/MSc,3,1294,26,20,0,3,0.8133057315,3
1102,333.62,0.46,1,3 - BSc/MSc,1,2986,64,26,1,1,0.7705569626,1
1103,364.76,0.31,1,3 - BSc/MSc,1,3383,50,23,1,1,0.7759554605,1
1104,198.29,0.6,0,3 - BSc/MSc,3,3767,68,19,1,1,1.013877183,1
1105,112.58,0.9,0,3 - BSc/MSc,1,3919,80,25,0,1,0.5258386925,1
1106,128.25,0.84,0,2 - High School,4,2366,44,20,0,3,0.9948756199,3
1107,404.87,0.52,0,2 - High School,1,3930,74,24,0,1,0.9503414522,1
1108,-69.44,1.08,1,4 - PhD,4,2058,44,26,2,3,0.8513865031,3
1109,349.85,0.43,0,3 - BSc/MSc,3,3241,59,38,0,2,1.3798568271,2
1110,357.41,0.67,1,1 - Basic,3,1046,20,24,0,3,1.144082435,3
1111,36.22,0.91,1,3 - BSc/MSc,3,1804,48,40,0,2,0.8796598306,2
1112,230.84,0.64,1,3 - BSc/MSc,4,950,26,34,0,3,1.6560761316,3
1113,102.24,0.81,1,2 - High School,1,1927,25,27,0,3,0.4347354022,3
1114,-18.11,0.99,1,3 - BSc/MSc,4,2661,46,19,1,3,1.4207726197,3
1115,89.91,0.83,1,3 - BSc/MSc,1,3407,60,40,1,2,1.0535534998,2
1116,-0.55,0.98,1,2 - High School,3,1029,26,25,0,3,0.8124780276,3
1117,525.77,0.16,1,2 - High School,2,3262,64,22,0,1,1.4226322212,1
1118,267.94,0.54,1,3 - BSc/MSc,4,2419,44,24,0,3,0.9581107304,3
1119,-82.79,1.08,0,3 - BSc/MSc,3,3871,71,22,0,1,1.2606616397,1
1120,467.98,0.27,1,3 - BSc/MSc,4,3368,57,20,0,1,1.3621129899,1
1121,547.88,0.15,1,2 - High School,3,2585,53,41,0,4,1.3317247965,4
1122,214.38,0.61,0,3 - BSc/MSc,3,4523,68,40,0,2,2.2005268949,2
1123,379.63,0.59,0,2 - High School,4,3681,65,31,0,1,1.1185921871,1
1124,445.2,0.26,1,2 - High School,4,2808,54,20,0,1,1.4732777272,1
1125,444.41,0.35,1,2 - High School,3,2124,39,37,0,4,0.7625563975,4
1126,221.05,0.63,0,3 - BSc/MSc,1,3856,67,35,0,1,1.486826756,1
1127,-44.1,1.03,0,4 - PhD,4,3061,72,38,2,2,0.7205850661,2
1128,-28.32,1.01,1,4 - PhD,1,1608,37,35,2,2,1.0079109435,2
1129,-67.23,1.05,1,3 - BSc/MSc,4,3172,57,34,0,2,0.9291089792,2
1130,-55.77,1.05,0,3 - BSc/MSc,3,3928,75,36,1,2,1.5175109139,2
1131,452.21,0.51,1,1 - Basic,4,1224,19,27,0,4,1.3436547255,4
1132,284.16,0.62,1,3 - BSc/MSc,1,1915,31,40,0,2,1.1835156348,2
1133,-75.34,1.08,1,3 - BSc/MSc,4,3625,63,39,1,2,1.3014755459,2
1134,-25,0,0,3 - BSc/MSc,2,3560,64,42,0,2,1.3812215836,2
1135,411.97,0.54,1,1 - Basic,3,2825,48,40,0,4,1.3851241619,4
1136,225.28,0.57,1,4 - PhD,4,821,28,36,1,2,1.8396100747,2
1137,349.63,0.48,1,3 - BSc/MSc,1,1817,34,40,0,4,1.3935769707,4
1138,234.06,0.7,1,2 - High School,1,732,21,40,0,2,1.9984475298,2
1139,-17.65,0.99,0,3 - BSc/MSc,4,4288,78,34,0,1,1.7249169881,1
1140,256.05,0.59,0,3 - BSc/MSc,4,4022,80,27,0,1,0.6123246696,1
1141,-16.33,0.99,0,3 - BSc/MSc,4,3524,62,27,0,1,0.8584776374,1
1142,-32,1.01,0,3 - BSc/MSc,1,3772,58,27,1,1,0.9537110278,1
1143,469.65,0.24,1,2 - High School,4,2220,26,35,0,4,0.4529325696,4
1144,-25,1,1,3 - BSc/MSc,4,2565,41,28,0,3,1.1720284928,3
1145,861.27,0.31,0,1 - Basic,2,937,21,22,0,4,2.4080614807,4
1146,381.75,0.23,1,3 - BSc/MSc,1,3829,62,20,1,1,1.151111566,1
1147,140.36,0.78,0,2 - High School,4,3328,64,23,0,1,0.4726871951,1
1148,89.92,0.83,0,3 - BSc/MSc,3,3153,74,37,0,2,0.6714430718,2
1149,125.03,0.89,1,2 - High School,3,1213,21,36,0,2,1.3467914021,2
1150,477.66,0.15,1,2 - High School,3,2527,51,27,1,4,0.9517344274,4
1151,483.43,0.28,1,2 - High School,1,2851,65,19,0,1,1.6430215067,1
1152,1.45,0.96,1,3 - BSc/MSc,4,3128,40,26,0,1,0.8582346713,1
1153,5.67,0.96,0,3 - BSc/MSc,4,3414,69,31,0,1,1.1223196733,1
1154,-25,1,0,2 - High School,3,4122,68,30,0,1,1.2608692367,1
1155,-20.77,0.99,1,4 - PhD,2,4586,72,26,1,1,1.3796829447,1
1156,409.75,0.29,1,3 - BSc/MSc,4,2685,59,23,0,1,1.2515668346,1
1157,13.34,0.94,1,2 - High School,3,3131,52,38,2,2,0.6893880037,2
1158,9.23,0.94,1,3 - BSc/MSc,1,2699,52,26,0,1,1.1081803373,1
1159,19.23,0.93,1,3 - BSc/MSc,4,2752,45,20,0,1,1.329686382,1
1160,481.98,0.22,0,3 - BSc/MSc,4,1458,41,37,0,4,1.0198961529,4
1161,4.56,0.79,1,3 - BSc/MSc,3,2501.5,33,35,0,2,0.3286901317,2
1162,597.44,0.04,1,3 - BSc/MSc,4,2671,48,20,1,1,1.9787288531,1
1163,-22.44,1,0,3 - BSc/MSc,3,3920,76,38,0,2,1.4866941229,2
1164,-163.56,1.26,0,2 - High School,3,3708,69,26,1,1,1.4189908019,1
1165,-65,1.07,1,3 - BSc/MSc,1,2572,44,21,2,3,1.2828276314,3
1166,-10.44,0.97,1,2 - High School,2,2362,42,34,1,2,0.5073695278,2
1167,394.42,0.54,1,2 - High School,1,1364,24,36,0,4,1.1339865021,4
1168,504.88,0.2,1,3 - BSc/MSc,4,2544,45,23,2,4,1.5094478322,4
1169,469.32,0.44,1,1 - Basic,4,1228,18,34,0,4,1.0354030644,4
1170,8.67,0.95,1,3 - BSc/MSc,4,2943,52,36,0,2,0.4950315084,2
1171,374.41,0.43,0,3 - BSc/MSc,1,2524,58,32,1,4,0.7383123103,4
1172,-98.67,1.15,1,2 - High School,4,2886,53,24,1,1,1.3355475377,1
1173,27.9,0.91,0,3 - BSc/MSc,2,3894,70,26,0,1,0.7621709231,1
1174,452.2,0.4,1,3 - BSc/MSc,4,1932,34,20,1,3,1.5100994149,3
1175,848.5,0.32,1,1 - Basic,4,1409,19,22,0,4,2.1640613461,4
1176,396.3,0.37,1,3 - BSc/MSc,3,2915,48,30,0,4,1.0113090511,4
1177,194.93,0.68,0,2 - High School,1,4509,76,23,0,1,1.0774325031,1
1178,284.06,0.5,0,3 - BSc/MSc,2,4485,73,28,0,1,1.113215678,1
1179,336.95,0.56,0,2 - High School,4,433,20,37,0,4,2.0631986425,4
1180,137.25,0.78,0,3 - BSc/MSc,4,2659,59,32,0,2,0.7876909254,2
1181,-39.56,1.02,0,3 - BSc/MSc,2,3593,66,32,0,1,1.3508356367,1
1182,-57.34,1.05,1,3 - BSc/MSc,1,2902,50,21,0,1,1.3517605377,1
1183,397.08,0.36,0,2 - High School,2,3547,65,38,0,4,1.7001767942,4
1184,173.26,0.75,1,2 - High School,4,803,19,24,0,3,0.9267114627,3
1185,408.3,0.37,1,3 - BSc/MSc,2,1772,25,29,0,4,0.8631278435,4
1186,510.99,0.18,1,3 - BSc/MSc,1,2313,49,29,1,4,0.5755260226,4
1187,438.52,0.34,1,3 - BSc/MSc,1,1313,25,23,0,3,1.3346418646,3
1188,181.6,0.73,1,1 - Basic,4,715,26,39,0,2,1.9198808814,2
1189,1184.55,0.08,0,2 - High School,1,1662,24,35,0,4,2.6061956832,4
1190,236.61,0.7,0,1 - Basic,4,3901,78,32,1,1,1.0751278788,1
1191,152.37,0.77,0,2 - High School,3,2934,68,25,0,1,0.6206467804,1
1192,-105,1.15,1,4 - PhD,3,2799,49,39,1,2,0.7881402948,2
1193,-42.45,1.03,1,2 - High School,4,1872,36,40,0,2,0.90955535,2
1194,-61.23,1.06,0,2 - High School,1,3083,61,23,0,1,1.1582395994,1
1195,1193.01,0.19,1,1 - Basic,4,574,19,27,0,4,3.1575016483,4
1196,680.79,0.39,0,3 - BSc/MSc,3,1481,24,26,0,4,1.3530613039,4
1197,182.15,0.67,0,3 - BSc/MSc,3,3240,68,38,0,2,0.9130304843,2
1198,277.28,0.52,1,1 - Basic,1,1128,32,30,0,3,1.1643748958,3
1199,-29,1.01,1,2 - High School,4,1740,33,31,1,3,1.1181741425,3
1200,376.63,0.45,1,3 - BSc/MSc,1,2729,46,22,0,1,1.1949000982,1
1201,60.91,0.88,0,3 - BSc/MSc,1,3594,68,23,0,1,0.6496753731,1
1202,267.82,0.68,1,2 - High School,1,1851,39,21,0,3,0.8276925611,3
1203,431.19,0.32,1,4 - PhD,1,3686,59,32,0,1,1.364659379,1
1204,-21.12,0.99,1,3 - BSc/MSc,2,1648,36,37,0,2,0.9291016495,2
1205,-49.65,1.04,1,3 - BSc/MSc,4,2166,45,28,1,3,0.9622463046,3
1206,-139.44,1.21,0,1 - Basic,4,3752,78,41,1,2,1.6235800746,2
1207,547.1,0.12,1,3 - BSc/MSc,4,2733,56,40,1,4,1.2477311466,4
1208,178.15,0.72,1,2 - High School,4,1453,31,40,0,2,1.2752649283,2
1209,407.75,0.36,1,3 - BSc/MSc,4,2856,44,22,1,1,1.1938817866,1
1210,381.41,0.58,0,2 - High School,4,3836,76,25,0,1,0.8026924175,1
1211,-20.22,0.99,1,1 - Basic,4,2457,43,20,0,3,1.1911066027,3
1212,334.07,0.59,1,3 - BSc/MSc,1,1700,35,22,0,3,0.9387879821,3
1213,14.12,0.96,1,2 - High School,4,1343,35,23,0,3,0.5915117509,3
1214,551.54,0.28,0,2 - High School,1,3525,72,30,0,4,1.4200145364,4
1215,112.59,0.8,0,1 - Basic,4,980,22,29,0,3,0.9690476133,3
1216,478.75,0.3,0,1 - Basic,1,3962,67,21,0,1,1.3788005083,1
1217,327.28,0.59,1,2 - High School,1,1249,33,24,0,3,0.9362957307,3
1218,375.62,0.49,1,3 - BSc/MSc,3,2015,27,19,0,3,1.3688205957,3
1219,172.48,0.76,1,1 - Basic,1,827,20,34,0,3,1.671915014,3
1220,741.71,0.2,1,2 - High School,4,1929,27,34,0,4,0.8593451831,4
1221,237.94,0.64,1,3 - BSc/MSc,3,1068,24,40,1,2,1.7017015546,2
1222,280.17,0.53,0,3 - BSc/MSc,4,4143,76,30,0,1,0.9935550452,1
1223,298.51,0.51,1,3 - BSc/MSc,4,1973,43,36,1,2,1.0915297849,2
1224,328.29,0.66,1,2 - High School,4,1432,26,31,0,4,1.1559424026,4
1225,408.87,0.28,1,3 - BSc/MSc,4,2299,62,31,0,4,0.5795455781,4
1226,732.26,0.32,0,1 - Basic,2,3088,63,27,0,4,1.4621155031,4
1227,31.9,0.91,1,2 - High School,3,1864,36,31,0,3,1.0312221458,3
1228,368.85,0.35,0,2 - High School,4,2942,65,29,0,1,1.0448043023,1
1229,-47.89,1.04,0,3 - BSc/MSc,4,3792,75,39,1,2,1.4174157846,2
1230,8.35,0.95,1,2 - High School,4,2568,63,21,0,3,1.1441744475,3
1231,28.78,0.92,1,2 - High School,4,3768,69,29,0,1,0.8791344827,1
1232,524.22,0.43,1,1 - Basic,4,3451,54,34,0,4,1.3049227151,4
1233,9.56,0.95,0,4 - PhD,1,4061,80,21,0,1,1.1372071078,1
1234,-29.43,1.01,1,3 - BSc/MSc,3,1263,28,40,1,2,1.4055342873,2
1235,33.12,0.92,1,2 - High School,4,3967,75,38,0,2,1.503425818,2
1236,397.97,0.38,1,3 - BSc/MSc,4,2588,56,27,0,4,1.0960553823,4
1237,293.4,0.62,0,1 - Basic,3,1900,31,37,0,2,1.1102599755,2
1238,-162.58,1.19,1,2 - High School,4,2777,59,27,0,3,1.6038992927,3
1239,185.38,0.63,0,3 - BSc/MSc,3,4211,70,31,1,1,1.0956669623,1
1240,804.49,0.16,1,3 - BSc/MSc,1,1135,23,31,0,4,1.5112317493,4
1241,-172.36,1.18,0,2 - High School,4,3920,68,34,0,2,1.7459278262,2
1242,216.59,0.68,0,3 - BSc/MSc,1,3967,76,32,0,1,1.0924570559,1
1243,-102.68,1.11,0,2 - High School,1,3664,67,30,0,1,1.3597736113,1
1244,-46.56,1.03,1,1 - Basic,3,3423,73,30,0,1,1.1713404187,1
1245,189.7,0.72,1,3 - BSc/MSc,3,1763,39,38,0,2,0.9377414742,2
1246,-32.55,1.01,1,3 - BSc/MSc,1,2417,51,30,1,2,1.0749114276,2
1247,426.42,0.22,1,3 - BSc/MSc,3,2806,54,26,0,1,1.1629212627,1
1248,109.25,0.87,1,1 - Basic,4,2838,57,25,0,1,0.7716548128,1
1249,324.18,0.41,0,3 - BSc/MSc,1,3867,75,20,0,1,1.0353821868,1
1250,394.19,0.4,1,2 - High School,3,3322,61,21,0,1,1.0529799687,1
1251,28.01,0.91,1,3 - BSc/MSc,1,1968,37,36,0,2,0.5701665809,2
1252,-43.78,1.03,1,3 - BSc/MSc,4,2379,52,23,0,3,0.984720249,3
1253,63.34,0.87,1,3 - BSc/MSc,4,3154,59,30,1,1,0.9333337864,1
1254,-196.03,1.21,1,2 - High School,1,1506,21,33,0,2,1.5289377654,2
1255,199.71,0.69,0,3 - BSc/MSc,4,4319,78,30,0,1,1.0660250519,1
1256,363.63,0.42,0,3 - BSc/MSc,1,3565,67,23,0,1,0.761586908,1
1257,500.11,0.12,1,3 - BSc/MSc,4,3014,52,23,0,1,1.3534316812,1
1258,-3.55,0.98,1,2 - High School,2,2303,46,36,0,2,0.3341915786,2
1259,211.49,0.69,1,2 - High School,3,1792,34,25,0,3,0.3856469616,3
1260,41.68,0.91,0,3 - BSc/MSc,3,3954,74,18,0,1,1.3567960216,1
1261,240.71,0.65,0,2 - High School,1,3553,69,21,0,1,0.7026529363,1
1262,-78.44,1.1,1,3 - BSc/MSc,4,2306,48,28,1,3,1.1168517539,3
1263,440.76,0.22,1,4 - PhD,3,1599,33,26,0,4,1.2314925346,4
1264,3.79,0.95,1,4 - PhD,3,1118,25,20,0,3,1.0166619088,3
1265,17.34,0.93,0,3 - BSc/MSc,4,3495,70,40,0,2,1.1367808966,2
1266,401.19,0.38,1,3 - BSc/MSc,3,1607,30,34,0,4,0.8279256387,4
1267,176.15,0.73,1,2 - High School,1,3333,62,32,0,1,1.0083565756,1
1268,-36.67,1.01,1,3 - BSc/MSc,1,1707,29,40,1,2,1.0272857049,2
1269,341.4,0.47,0,3 - BSc/MSc,3,4057,70,36,0,1,1.7811678016,1
1270,835.62,0.18,1,2 - High School,3,1134,25,38,0,4,1.7762054791,4
1271,61.57,0.92,0,2 - High School,3,3701,70,20,0,1,0.9980207412,1
1272,-41.1,1.03,0,3 - BSc/MSc,4,4021,68,36,1,2,1.5930664088,2
1273,366.74,0.45,1,1 - Basic,3,1370,40,34,0,4,1.0922533902,4
1274,64.35,0.88,0,3 - BSc/MSc,1,4159,70,24,0,1,0.8593112967,1
1275,459.54,0.56,1,2 - High School,1,2437,27,25,0,4,1.2242296935,4
1276,155.59,0.76,1,1 - Basic,1,1498,32,33,1,2,1.2285998876,2
1277,486.98,0.48,1,1 - Basic,2,1667,31,20,0,3,1.60963226,3
1278,256.83,0.55,1,3 - BSc/MSc,3,2977,62,31,0,1,1.0300692546,1
1279,-29.22,1.01,1,2 - High School,1,1833,39,20,1,3,0.927098711,3
1280,317.62,0.6,1,3 - BSc/MSc,4,2773,56,23,0,1,0.9724775954,1
1281,255.83,0.56,1,1 - Basic,1,2304,46,20,0,3,1.0933644532,3
1282,-87.88,1.11,0,4 - PhD,4,3732,63,31,2,1,1.4047638019,1
1283,309.51,0.52,1,2 - High School,4,2439,42,35,0,4,1.0032173828,4
1284,196.26,0.69,0,2 - High School,3,2270,41,18,0,3,1.2154492915,3
1285,343.29,0.37,1,3 - BSc/MSc,2,2206,41,30,1,4,0.8658841681,4
1286,-40.56,1.02,1,3 - BSc/MSc,4,647,27,29,0,3,1.387028326,3
1287,369.63,0.51,1,3 - BSc/MSc,1,2743,54,39,0,2,1.2922887637,2
1288,-41.67,1.03,1,4 - PhD,1,2958,58,41,0,2,0.8911162742,2
1289,224.71,0.6,0,4 - PhD,4,3606,70,35,0,2,1.3197642737,2
1290,-123.46,1.16,0,3 - BSc/MSc,4,3962,72,36,0,2,1.6464768633,2
1291,221.5,0.58,1,3 - BSc/MSc,1,2236,38,25,0,3,0.6959256186,3
1292,669.14,0.23,0,3 - BSc/MSc,4,3451,66,24,0,1,1.8717546807,1
1293,397.75,0.37,1,3 - BSc/MSc,2,1840,38,36,0,4,0.8330915995,4
1294,466.87,0.48,0,3 - BSc/MSc,3,3464,68,32,0,4,1.3343338885,4
1295,-56.1,1.05,1,3 - BSc/MSc,4,2143,42,21,1,3,0.9981919281,3
1296,-92.68,1.06,0,1 - Basic,3,1409,21,33,0,2,1.3809155992,2
1297,330.18,0.48,1,4 - PhD,3,2646,60,23,0,1,1.0990931455,1
1298,789.48,0.32,1,1 - Basic,1,1401,32,27,0,4,1.5247569679,4
1299,223.27,0.69,1,2 - High School,1,1571,36,36,0,2,1.1558530978,2
1300,494.32,0.18,1,3 - BSc/MSc,1,1766,42,27,0,4,0.9707119714,4
1301,553.77,0.06,1,4 - PhD,1,2437,44,31,0,4,0.3588443399,4
1302,372.74,0.45,1,1 - Basic,1,626,19,25,0,3,1.4674408395,3
1303,338.53,0.47,0,3 - BSc/MSc,1,2675,46,34,1,4,0.9538150593,4
1304,387.51,0.53,0,2 - High School,4,3807,72,36,0,1,1.7880956872,1
1305,-64.34,1.05,0,1 - Basic,4,3950,77,41,0,2,1.6790589387,2
1306,-41.56,1.03,0,2 - High School,4,4326,80,39,0,2,1.9254579752,2
1307,-25,1,1,3 - BSc/MSc,4,2065,43,37,0,2,0.5574634375,2
1308,459.2,0.26,1,3 - BSc/MSc,1,1978,41,25,0,4,1.2165739617,4
1309,302.73,0.57,1,1 - Basic,3,2425,46,39,0,2,1.0240807999,2
1310,62.12,0.87,1,4 - PhD,3,3416,65,40,0,2,1.0543350875,2
1311,532.54,0.29,1,1 - Basic,2,3608,63,28,0,1,1.3794635306,1
1312,472.87,0.18,0,3 - BSc/MSc,2,2865,57,23,0,1,1.3291197709,1
1313,140.6,0.77,0,3 - BSc/MSc,4,3843,73,26,0,1,0.4019174238,1
1314,297.41,0.49,0,2 - High School,4,3628,67,21,0,1,0.7963469842,1
1315,383.08,0.36,1,2 - High School,4,2072,46,36,0,4,0.8062602896,4
1316,445.32,0.27,0,3 - BSc/MSc,3,2800,54,32,0,4,0.7313185766,4
1317,336.07,0.46,1,3 - BSc/MSc,4,2481,47,24,0,3,1.1836440106,3
1318,814.6,0.2,1,2 - High School,3,1301,26,24,0,4,1.9188534994,4
1319,374.98,0.29,1,3 - BSc/MSc,2,3242,72,37,1,4,1.4168993576,4
1320,514.88,0.45,1,2 - High School,4,3741,54,38,0,4,1.7817290039,4
1321,471.32,0.15,1,3 - BSc/MSc,3,2982,52,23,1,1,1.2686345033,1
1322,78.48,0.81,0,2 - High School,3,3199,67,33,1,2,0.9011649022,2
1323,-96.9,1.08,1,3 - BSc/MSc,4,1420,32,41,0,2,1.4223360805,2
1324,-16.11,0.99,1,2 - High School,1,2698,48,35,0,2,0.4317634229,2
1325,371.1,0.24,1,3 - BSc/MSc,2,3119,51,37,2,4,1.3319504994,4
1326,225.37,0.67,1,3 - BSc/MSc,4,1710,33,19,1,3,0.9586483881,3
1327,574,0.27,0,3 - BSc/MSc,4,3494,66,32,0,4,1.3408512718,4
1328,-71.12,1.07,0,1 - Basic,2,1819,43,38,0,2,0.8871680403,2
1329,539.66,0.3,1,3 - BSc/MSc,1,1857,35,32,0,4,0.3492001215,4
1330,-40.78,1.02,1,3 - BSc/MSc,1,3078,46,20,0,1,1.3189400107,1
1331,1094.11,0.24,0,1 - Basic,4,1535,24,24,1,4,2.6198857055,4
1332,40.9,0.91,0,2 - High School,4,1257,20,25,0,3,0.5299960096,3
1333,-15.66,0.98,1,3 - BSc/MSc,2,2410,42,29,0,3,1.1182261231,3
1334,32.01,0.55,1,2 - High School,1,3136,51,27,0,1,0.78115185,1
1335,596.78,0.24,1,3 - BSc/MSc,3,2087,29,26,0,4,1.0339242691,4
1336,153.59,0.86,1,2 - High School,2,947,25,33,0,3,1.4719903611,3
1337,749.58,0.41,0,1 - Basic,4,1057,16,20,0,4,2.37904472,4
1338,488.99,0.18,1,1 - Basic,3,2391,45,27,0,4,0.8997569921,4
1339,77.7,0.85,0,3 - BSc/MSc,1,2240,53,22,0,3,0.7160591932,3
1340,412.98,0.32,1,3 - BSc/MSc,4,2366,42,23,0,3,1.372432008,3
1341,376.53,0.26,1,4 - PhD,1,2948,63,19,1,1,1.3433628779,1
1342,68.35,0.89,1,3 - BSc/MSc,1,2259,42,20,0,3,0.9413804853,3
1343,406.85,0.43,1,1 - Basic,4,3129,61,33,0,4,1.0922815811,4
1344,456.08,0.34,1,3 - BSc/MSc,3,1685,32,33,0,4,0.6093108953,4
1345,117.14,0.84,0,2 - High School,1,2739,59,38,0,2,0.3871328641,2
1346,-26.1,1,1,3 - BSc/MSc,4,2463,39,26,1,3,0.9950014773,3
1347,-25,1,1,3 - BSc/MSc,4,1406,28,22,0,3,0.7470260851,3
1348,488.32,0.22,1,3 - BSc/MSc,1,2716,51,19,0,1,1.7170997094,1
1349,37.9,0.92,0,3 - BSc/MSc,3,4119,64,39,0,2,1.6807841983,2
1350,158.48,0.82,1,2 - High School,4,1206,34,35,0,2,1.4043258745,2
1351,187.4,0.64,1,2 - High School,4,3428,62,32,1,1,0.9926681939,1
1352,223.49,0.63,0,3 - BSc/MSc,1,3258,70,25,0,1,0.2955375716,1
1353,-9.22,0.98,0,4 - PhD,3,3339,67,37,0,2,0.8887883827,2
1354,202.71,0.8,1,2 - High School,3,2750,65,39,0,2,0.7115935333,2
1355,231.27,0.83,1,1 - Basic,1,613,19,40,0,2,2.1050781766,2
1356,317.4,0.4,1,1 - Basic,4,2504,47,32,1,4,0.9328045211,4
1357,-153.58,1.11,0,2 - High School,3,3831,72,39,0,2,1.6215515301,2
1358,306.16,0.58,1,3 - BSc/MSc,4,3076,56,28,0,1,0.7331805903,1
1359,-41.66,1.03,0,3 - BSc/MSc,4,2227,41,34,2,2,0.6304166626,2
1360,487.89,0.06,1,4 - PhD,4,2694,45,25,3,4,1.2818481836,4
1361,475.09,0.26,1,3 - BSc/MSc,3,1325,23,29,0,4,1.0659009883,4
1362,-74.33,1.09,1,3 - BSc/MSc,4,2253,40,33,1,2,0.8030464806,2
1363,-32.99,1.02,0,2 - High School,3,3904,67,41,1,2,1.6065922991,2
1364,-35,1.01,0,2 - High School,4,3411,72,26,1,1,0.9098867974,1
1365,411.66,0.24,1,3 - BSc/MSc,1,3560,74,34,1,4,1.4993463342,4
1366,313.62,0.46,0,3 - BSc/MSc,4,3895,78,26,0,1,0.608792881,1
1367,260.95,0.64,1,3 - BSc/MSc,1,2334,36,38,0,2,0.83795189,2
1368,-25,1,0,3 - BSc/MSc,4,1261,26,42,0,2,1.5383769979,2
1369,526.54,0.01,1,3 - BSc/MSc,1,2266,47,27,0,4,0.8580508629,4
1370,565.23,0.19,1,3 - BSc/MSc,4,3235,64,22,0,1,1.5694536592,1
1371,188.15,0.79,1,2 - High School,1,812,21,35,0,2,1.8166566863,2
1372,315.73,0.57,1,2 - High School,3,1444,28,22,0,3,0.9074583397,3
1373,110.69,0.85,1,1 - Basic,2,647,27,35,0,3,1.8851803014,3
1374,455.75,0.36,0,2 - High School,1,4446,74,21,0,1,1.5486339429,1
1375,36.67,0.91,1,4 - PhD,4,3671,61,23,0,1,0.7409970929,1
1376,136.02,0.79,0,3 - BSc/MSc,1,3597,76,23,0,1,0.4478619318,1
1377,184.15,0.62,1,3 - BSc/MSc,3,1460,39,33,0,2,1.2993329545,2
1378,-222.37,1.32,1,1 - Basic,4,1639,28,29,0,3,1.4851949513,3
1379,431.44,0.18,0,4 - PhD,3,2472,51,40,2,4,1.2290107006,4
1380,572.9,0.49,1,3 - BSc/MSc,4,1619,36,21,0,4,1.8587592475,4
1381,259.39,0.63,0,2 - High School,4,3796,73,34,0,1,1.3458931536,1
1382,292.06,0.54,1,2 - High School,4,1326,37,30,0,3,1.1155458981,3
1383,80.57,0.84,0,2 - High School,1,2553,44,27,1,3,0.964621366,3
1384,211.15,0.67,1,3 - BSc/MSc,3,3425,64,19,0,1,0.9878424921,1
1385,637.67,0.11,1,3 - BSc/MSc,2,3204,61,22,0,1,1.839960941,1
1386,-51.45,1.02,1,2 - High School,1,1383,27,21,0,3,0.9190451971,3
1387,424.31,0.39,0,3 - BSc/MSc,1,3952,78,18,0,1,1.5121583339,1
1388,389.19,0.38,0,4 - PhD,4,3934,65,25,0,1,0.8743618236,1
1389,18.34,0.95,1,2 - High School,1,3805,63,21,0,1,1.0118166776,1
1390,274.61,0.5,0,3 - BSc/MSc,1,3908,75,33,0,1,1.2468555702,1
1391,-0.66,0.96,0,2 - High School,4,4411,77,31,1,1,1.4540773304,1
1392,439.65,0.22,1,2 - High School,4,2054,38,27,1,4,0.9479577805,4
1393,775.38,0.37,0,2 - High School,1,3855,69,28,0,4,2.0562081559,4
1394,725.8,0.18,1,3 - BSc/MSc,1,3634,64,37,0,4,1.7721185878,4
1395,329.4,0.39,1,3 - BSc/MSc,4,3121,56,26,0,1,0.6681022874,1
