CustID,newPremHealth,newPremLife,newPremMotor,newPremWork,newPremHousehold,_SEGMENT_,Distance,EM_SEGMENT
2277,115.69,99.13,310.17,53.12,4.45,2,2.2101740502,2
2278,22.45,0,555.66,0,104.45,1,1.1948416914,1
2279,179.59,125.58,55.01,131.58,506.75,4,1.5833679212,4
2280,89.46,52.12,425.08,0.89,137.25,1,1.2479825375,1
2281,143.36,84.35,189.48,55.9,549.55,4,1.0507985381,4
2282,67.79,11.78,493.65,7.89,0,1,0.4336372753,1
2283,210.93,68.79,284.72,0,167.8,2,1.4604033791,2
2284,50.12,0,508.32,0,58.35,1,0.714920262,1
2285,39.23,6.78,520.32,10.78,29.45,1,0.7851625286,1
2286,108.02,10.67,457.53,15.89,0,1,0.3995814881,1
2287,257.05,30.56,245.6,22.67,295.6,3,0.8584041492,3
2288,112.91,1.89,438.97,38.34,19.45,1,0.8698954214,1
2289,32.34,11.67,526.21,15.78,75,1,0.888525592,1
2290,260.16,15.78,252.27,34.56,231.7,3,0.907322053,3
2291,137.36,65.68,312.06,30.45,82.8,2,1.1264627706,2
2293,151.03,58.79,313.06,30.34,3.9,2,1.0810941695,2
2294,181.48,27.56,346.51,11.56,29.45,2,0.7347971092,2
2295,66.79,7.78,484.87,8.78,108.9,1,0.4161560581,1
2296,143.25,2.89,395.52,24.67,103.35,2,0.9397846114,2
2297,130.58,0.89,447.64,12.89,0,1,0.6878993184,1
2298,210.15,10.89,314.95,33.56,142.25,2,0.7318688708,2
2299,27.45,0,545.66,10,0,1,1.0742753915,1
2300,325.95,19.56,205.26,35.56,133.35,3,1.1322918733,3
2301,70.57,23.67,476.09,0.89,38.35,1,0.5127614809,1
2302,32.45,25.56,533.88,0,0,1,1.0596318555,1
2303,206.26,97.24,128.58,29.23,627.9,4,1.7794096658,4
2304,192.48,24.56,322.06,30.45,82.25,2,0.4403658508,2
2305,120.8,15.78,418.19,47.34,99.45,2,1.1261917796,2
2306,142.47,37.23,328.95,58.01,161.7,2,0.8828068145,2
2307,133.36,64.9,274.72,33.34,283.4,2,1.3379472803,2
2308,124.8,7.89,446.53,14.78,0,1,0.5879244269,1
2309,253.16,10.67,295.61,25.67,8.9,2,1.3989547232,2
2310,209.93,16.78,292.5,65.9,79.45,2,1.2243617287,2
2311,135.58,81.35,213.82,118.69,192.8,4,1.8507941383,4
2312,59.9,2.89,518.43,14.89,0,1,0.6354275488,1
2313,328.84,49.12,100.24,72.79,359.5,3,1.534073235,3
2314,218.04,6.78,357.51,15.89,38.9,2,1.0717642737,2
2315,210.04,3,326.73,7.67,38.35,2,1.1442445223,2
2316,132.58,5.78,432.75,0,70,1,0.7221684517,1
2317,104.91,19.67,453.64,25.67,79.45,1,0.5369788458,1
2318,283.72,80.57,53.01,68.79,624.55,4,1.8769883311,4
2319,112.02,5.78,396.41,58.79,0,1,1.4378001182,1
2320,167.03,48.23,309.06,37.12,42.8,2,0.7604211085,2
2321,202.26,57.9,304.17,6.78,64.45,2,1.1424018602,2
2322,116.8,129.58,241.6,111.13,0,4,2.8991521603,4
2323,40.34,2,556.66,6,0,1,0.9935360496,1
2325,146.36,47.23,310.17,57.12,260.05,2,1.0992331824,2
2326,184.7,0,313.28,32.23,339.5,2,1.2131883048,2
2327,246.38,51.01,259.16,2,182.25,3,1.2283107516,3
2328,111.02,56.01,370.07,38.23,68.35,2,1.1998361521,2
2329,175.81,14.78,350.51,37.23,73.35,2,0.5669911848,2
2330,198.15,46.01,287.5,24.56,93.9,2,0.7293743097,2
2331,211.93,88.24,146.14,65.9,363.95,4,1.1430487151,4
2332,158.03,74.57,185.59,69.57,381.75,4,1.0002282757,4
2333,135.47,23.45,417.19,6,99.45,1,0.8550442379,1
2334,263.16,12.67,275.83,37.45,89.45,3,1.1945014966,3
2335,99.02,4.89,464.42,5.89,98.9,1,0.3142168348,1
2336,207.04,0,297.61,17.45,254.5,2,1.1122110118,2
2337,322.06,10.89,185.59,56.01,127.25,3,1.283176469,3
2338,192.26,130.47,88.35,154.14,9.45,4,3.1524828817,4
2339,72.57,60.79,343.73,48.01,349.5,2,1.9084715646,2
2340,54.9,25.56,503.65,10.89,38.9,1,0.6671168062,1
2341,140.36,104.13,249.16,81.46,68.9,4,2.3413048825,4
2342,74.57,66.68,355.29,26.34,300.6,2,1.8031070256,2
2343,330.95,29.34,171.92,25.34,122.25,3,1.1689719093,3
2344,241.49,106.02,114.69,55.9,339.5,4,1.6594016509,4
2345,210.15,9.78,224.82,82.46,343.4,3,1.6972151161,3
2346,130.58,4,315.95,98.02,207.25,2,2.0210055706,2
2347,68.79,12.67,506.54,4,0,1,0.5026796527,1
2349,272.83,59.79,176.81,26.45,236.15,3,0.633006377,3
2350,135.58,51.01,276.83,74.46,310.05,2,1.6621423107,2
2351,111.02,144.25,53.12,148.36,720.7,4,2.5099307758,4
2352,122.58,23.45,290.5,59.68,273.95,2,1.2440601587,2
2353,229.82,117.91,127.58,0,673.45,4,2.726588333,4
2354,128.69,31.45,412.41,16.89,142.8,2,0.8905601412,2
2355,176.7,29.56,284.72,20.45,322.85,2,0.9384319279,2
2356,205.26,61.79,205.26,63.79,358.95,3,1.2819372321,3
2357,160.14,115.91,253.16,26.56,201.15,2,2.4014966034,2
2358,66.9,0,526.21,3,0,1,0.6710265549,1
2359,334.84,65.79,103.24,45.34,273.95,3,1.3314924464,3
2360,127.58,3.89,445.64,3,0,1,0.6635639115,1
2361,194.37,44.23,278.72,10.89,318.95,2,1.1502098378,2
2362,66.9,4,518.21,25.67,0,1,0.6836928738,1
2363,159.14,11.89,292.61,59.68,308.4,2,1.2424075524,2
2364,152.03,39.23,165.81,78.46,687.35,4,1.6066148567,4
2365,174.81,12.78,349.29,12.67,187.8,2,0.6472591952,2
2366,81.35,95.24,150.03,178.59,263.95,4,2.8479058647,4
2367,248.27,134.47,69.68,2.78,554,4,2.8614287642,4
2368,285.61,64.9,104.91,52.9,308.95,3,1.0530125413,3
2369,200.37,78.57,235.6,66.79,128.9,3,1.4853579904,3
2370,187.48,5.78,254.38,49.23,575.65,2,2.2669221427,2
2371,192.26,3.89,361.29,13.89,62.8,2,0.9331439431,2
2373,290.61,56.9,226.6,0,0,3,1.596414374,3
2374,18.56,5.89,553.77,0,70,1,1.1819263615,1
2375,152.03,45.12,248.38,69.9,332.85,2,1.6047776035,2
2376,89.46,22.67,471.09,6.78,0,1,0.4313448357,1
2377,87.35,0,470.09,0,73.9,1,0.4017342726,1
2378,104.91,25.45,409.19,0,57.8,1,0.7058895895,1
2379,95.13,150.14,155.92,85.57,381.75,4,1.9880187015,4
2380,157.92,18.56,389.85,11.89,93.9,2,0.7420528907,2
2381,164.81,25.56,110.8,113.8,755.15,4,2.1270873412,4
2382,154.25,30.34,366.18,19.67,182.25,2,0.4544488868,2
2383,244.38,18.78,305.28,0,88.35,2,1.3200616767,2
2384,237.71,7.89,220.93,74.79,442.85,3,1.726148695,3
2385,284.72,27.56,184.37,48.9,177.25,3,0.5669687527,3
2386,115.8,64.9,222.71,118.02,432.85,4,1.4051435298,4
2387,248.49,36.45,177.7,100.24,281.15,3,1.5666669333,3
2388,225.93,50.12,150.14,72.57,430.65,3,1.4402771448,3
2389,285.72,11.67,237.6,37.23,0,3,1.3925370589,3
2390,134.47,10.89,400.63,9.78,146.15,1,0.912938042,1
2391,187.48,11.89,368.07,18.67,89.45,2,0.68195733,2
2392,148.36,59.79,53.9,107.8,1005.75,4,2.5635377569,4
2393,139.25,14.78,395.74,25.67,93.35,2,0.7829288107,2
2394,116.8,42.34,401.41,10.89,137.8,2,1.0751346178,2
2395,269.05,14.78,274.83,23.67,48.35,3,1.3511724761,3
2396,183.59,76.68,54.12,150.14,642.35,4,1.8338124824,4
2397,174.59,11.89,393.63,17.89,55,2,0.8257817545,2
2398,123.69,13.67,431.08,4.78,48.9,1,0.5813883252,1
2399,296.39,34.23,179.48,1.78,160.6,3,1.2210476513,3
2400,233.71,65.68,150.03,81.35,221.15,3,1.2702718352,3
2401,177.59,11.67,373.85,10.89,65,2,0.8237020655,2
2402,181.7,0.89,345.4,21.67,116.7,2,0.7921589037,2
2403,210.93,1.89,265.16,48.12,283.95,2,1.3139714853,2
2404,92.24,30.34,383.74,59.68,35,2,1.4782852363,2
2405,277.83,73.57,163.81,23.34,132.8,3,1.0419453362,3
2406,158.03,31.45,367.29,15.78,137.25,2,0.4753821691,2
2407,201.15,91.35,161.03,81.68,309.5,4,1.1196183627,4
2408,246.49,34.45,255.16,15.56,82.25,3,1.1077879165,3
2409,56.01,0,520.1,8,0,1,0.6972889337,1
2410,220.93,2,304.39,44.34,107.25,2,1.0927297667,2
2411,172.7,3,394.74,3.89,68.35,2,1.117727725,2
2412,129.58,43.12,398.63,0,28.35,1,1.199883077,1
2413,277.83,34.34,236.71,26.45,28.35,3,1.0631227254,3
2414,172.81,10.67,374.07,11.67,104.45,2,0.7557360839,2
2415,113.02,0,461.2,8.89,59.45,1,0.4302261723,1
2416,134.47,18.67,425.19,8.78,68.9,1,0.73855208,1
2417,74.68,11.89,496.65,0,0,1,0.4755545517,1
2418,90.35,27.45,463.42,0,58.9,1,0.5380024642,1
2419,271.83,40.12,195.26,5.67,225.05,3,0.9932576226,3
2420,292.61,65.79,192.59,9.67,206.15,3,1.1081749733,3
2421,99.13,0,461.42,13.78,118.9,1,0.4387589889,1
2422,156.14,9.89,394.74,39.34,0,2,1.0254627221,2
2424,164.81,99.02,174.92,117.8,92.25,4,2.1580450729,4
2425,189.37,15.67,363.4,12.78,33.9,2,0.8327643079,2
2426,248.49,34.23,247.27,38.45,72.8,3,0.8466947374,3
2427,141.47,0.89,428.08,27.67,133.9,1,0.9966602887,1
2428,169.92,165.81,64.9,146.36,320.05,4,2.7202503775,4
2429,269.83,27.45,238.49,12.89,176.15,3,0.983147506,3
2430,165.81,23.56,319.95,7.89,259.5,2,0.7894951657,2
2431,183.7,36.34,284.83,68.79,111.7,2,1.1448410409,2
2432,143.25,8.89,399.52,0,127.25,1,1.006230195,1
2433,137.58,12.78,412.19,19.78,0,1,0.8634787987,1
2434,110.91,62.9,290.61,75.68,294.5,2,1.8841964178,2
2435,71.79,5,508.54,0,3.9,1,0.5430999276,1
2436,267.16,78.46,96.35,135.58,112.25,4,2.6540092109,4
2437,163.03,18.78,374.85,17.67,83.35,2,0.5972750412,2
2438,325.84,36.45,116.69,60.01,274.5,3,1.1597607238,3
2439,271.05,57.79,62.01,134.47,333.95,4,2.2539304474,4
2440,218.04,56.01,221.71,62.68,122.8,3,0.9857697763,3
2441,146.36,5.89,437.86,11,75,1,0.8227067378,1
2442,209.93,41.34,298.5,33.34,0,2,0.9680717648,2
2443,150.14,10.78,404.52,13.89,88.35,2,0.9100636408,2
2444,232.71,76.68,69.57,146.47,422.85,4,1.8772368495,4
2445,258.16,34.34,118.8,119.58,285.6,3,2.1298375226,3
2446,80.57,0,493.65,6.89,39.45,1,0.3658636814,1
2447,154.03,15.67,384.74,19.56,9.45,2,0.8928634812,2
2448,111.8,1.89,410.19,24.67,121.7,1,0.7602429306,1
2449,98.02,47.23,417.3,0,87.25,1,1.1099404215,1
2450,175.81,43.23,338.73,4.78,187.25,2,0.771519722,2
2451,290.72,60.9,178.81,60.9,187.8,3,0.7449604793,3
2452,169.7,17.56,263.94,41.34,367.3,2,1.2427783957,2
2453,178.7,168.92,132.47,47.01,278.95,4,2.6453682668,4
2454,219.04,140.36,44.12,113.69,393.95,4,1.8780392206,4
2455,200.15,72.68,222.93,90.46,59.45,3,1.8480600072,3
2456,260.27,1,318.17,9.78,98.9,2,1.5178107914,2
2457,155.03,46.23,338.62,2,195.6,2,0.9034782432,2
2458,282.83,47.01,195.26,43.23,77.8,3,0.6752584612,3
2459,169.81,49.01,298.61,34.45,516.2,2,1.8481036002,2
2460,133.36,102.13,140.25,47.9,751.8,4,1.6647238364,4
2461,97.24,12.89,480.98,11.89,0,1,0.303079219,1
2462,215.04,60.79,254.27,26.67,256.15,3,1.0368125492,3
2463,247.38,6.89,262.27,27.45,215.05,3,1.2107451183,3
2464,270.05,18.56,252.38,43.34,133.9,3,0.8894078766,3
2465,228.82,9.78,286.72,38.23,152.8,2,1.0199073185,2
2466,161.03,64.79,316.28,0,284.5,2,1.3948892684,2
2467,183.59,19.67,322.06,38.12,127.8,2,0.3963782677,2
2468,204.15,124.8,102.02,81.35,423.4,4,1.2066414494,4
2469,165.03,124.69,250.49,20.45,191.7,3,2.6203147267,3
2470,90.35,5.89,393.52,46.01,251.7,1,1.433359728,1
2471,176.7,13.78,363.18,7.78,72.25,2,0.802449929,2
2472,204.15,31.34,303.28,39.34,94.45,2,0.6218840088,2
2473,218.93,3,346.62,23.78,158.35,2,0.958387816,2
2474,163.92,12.78,386.63,4.78,19.45,2,1.0525373979,2
2475,18.56,2,550.55,0,0,1,1.2097942789,1
2476,133.58,7.89,367.96,40.23,202.25,2,0.8850890722,2
2477,217.82,22.67,259.05,41.45,335.05,3,1.1445852779,3
2478,154.25,60.01,326.95,0,344.5,2,1.4794173696,2
2479,247.49,88.24,138.47,84.24,72.25,3,1.7802433135,3
2480,233.71,78.57,121.69,87.35,383.4,4,1.1460835699,4
2481,61.01,25.56,504.43,6.89,48.9,1,0.6200834903,1
2482,12.67,0,560.44,9,20,1,1.2748175216,1
2483,266.94,74.68,237.71,0,0,3,1.7353513624,3
2484,131.58,33.45,413.41,3.78,63.9,1,0.9605145324,1
2485,209.93,14.78,161.81,117.91,387.85,4,2.2703365162,4
2486,106.02,100.13,244.27,11.67,560.1,4,2.3825054578,4
2487,139.25,5.89,414.3,22.78,23.9,1,0.8764820973,1
2488,211.04,1.89,356.4,21.78,74.45,2,0.9894663512,2
2489,232.6,67.79,197.26,33.34,270.05,3,0.8473619991,3
2490,75.46,93.24,151.25,174.7,426.75,4,2.5662888831,4
2491,217.82,16.56,278.83,49.23,62.8,2,1.0487230934,2
2492,145.25,49.12,324.06,64.01,132.8,2,1.1214582784,2
2493,111.8,10.89,449.64,19.78,0,1,0.4908876568,1
2494,49.01,6.89,532.21,12.89,0,1,0.7670840725,1
2495,107.13,13.67,421.08,31.45,63.9,1,0.7066417276,1
2496,291.5,85.46,148.36,40.34,156.7,3,1.2259785444,3
2497,249.38,5.89,145.36,93.24,465.1,3,2.0894983577,3
2498,219.82,29.56,301.28,34.56,93.9,2,0.7569615894,2
2499,104.91,38.34,297.28,58.68,353.95,2,1.5761154149,2
2500,71.79,31.34,478.2,13.67,40,1,0.615978735,1
2501,189.48,86.46,292.72,0,147.8,2,1.7498650644,2
2502,162.81,91.35,214.93,3.89,266.15,2,2.0715337362,2
2503,238.6,3.89,321.84,3.89,83.9,2,1.3372362358,2
2504,198.37,36.34,282.72,11.89,413.4,2,1.4517952082,2
2505,190.37,94.24,60.01,157.03,476.75,4,1.8836762383,4
2506,208.15,62.9,257.16,46.9,104.45,3,1.1451109074,3
2507,127.69,22.67,383.85,22.56,210.6,2,0.7969096695,2
2508,125.58,35.34,375.96,25.67,122.25,2,0.7270704615,2
2509,153.14,43.23,123.58,134.47,707.9,4,1.9163729176,4
2510,193.48,1,372.07,11.78,83.35,2,1.0050407352,2
2511,135.47,20.56,386.85,16.56,47.8,2,0.8709638393,2
2512,197.26,93.35,215.04,38.34,235.05,3,1.6013448016,3
2513,183.59,51.9,273.83,0.78,294.5,2,1.2791966532,2
2514,296.5,25.56,197.26,47.9,0,3,1.1952854885,3
2515,82.46,34.34,427.19,34.23,58.9,1,0.9466596095,1
2516,122.69,13.78,429.08,12.78,43.35,1,0.5618561457,1
2517,97.13,16.56,426.86,20.45,0,1,0.52709098,1
2518,114.8,8.89,457.53,6.78,24.45,1,0.4028767475,1
2519,221.71,42.34,238.6,18.45,314.5,3,1.0518974157,3
2520,141.25,38.34,365.07,23.56,123.9,2,0.560828841,2
2521,169.92,53.01,214.82,52.9,401.75,4,1.5877407002,4
2522,162.81,83.57,154.25,65.01,166.7,4,1.7921900045,4
2523,189.59,7.89,387.63,16.89,0,2,1.0546771084,2
2524,236.49,92.24,94.24,26.34,608.45,4,1.999053144,4
2525,61.01,0,531.1,2.89,30,1,0.6959477189,1
2526,237.71,40.12,181.59,62.68,313.95,3,0.8083994655,3
2527,97.13,18.67,463.53,14.89,13.9,1,0.3363089289,1
2528,170.7,116.8,131.36,128.58,142.25,4,2.1554165173,4
2529,112.91,0,457.53,8.78,58.9,1,0.4345545856,1
2530,151.14,18.56,337.51,32.56,146.15,2,0.3887962603,2
2532,171.81,57.9,317.95,16.89,207.25,2,0.8904818384,2
2533,45.01,2.89,513.43,22.67,50,1,0.7707083375,1
2534,137.47,14.67,409.3,16.67,0,1,0.8605800728,1
2535,188.48,5.89,366.96,3.89,53.9,2,1.0524008912,2
2536,168.7,0,299.39,86.46,122.8,2,1.7068926159,2
2537,157.03,75.68,167.92,37.34,870.15,4,2.2092054682,4
2538,103.91,3.89,429.08,15.67,162.8,1,0.6613719807,1
2539,247.49,59.01,129.47,0,750.7,3,2.8579281532,3
2540,28.56,0,555.44,0,5,1,1.1342583544,1
2541,92.35,22.56,279.61,89.24,486.75,4,2.2989659366,4
2542,168.92,8.78,402.52,0,64.45,2,1.1321103579,2
2543,184.48,173.81,72.68,118.02,205.05,4,2.8227141707,4
2544,144.25,10.89,428.08,0,0,1,0.8945408664,1
2545,73.57,41.34,331.73,35.34,500.1,2,2.1521712143,2
2547,156.92,24.67,378.74,1.78,39.45,2,0.9620409928,2
2548,34.23,0,532.88,0,0,1,0.9947003115,1
2549,236.6,0.89,153.14,0,1001.85,3,4.0840437758,3
2550,49.01,7,524.1,1,0,1,0.7724380081,1
2551,130.58,5,437.97,7.67,43.9,1,0.6326890528,1
2552,157.14,53.01,287.5,22.67,403.4,2,1.4350751963,2
2553,140.36,16.67,381.74,24.45,39.45,2,0.8191179762,2
2554,155.03,96.24,239.38,16.67,318.95,2,2.1199168642,2
2555,208.04,38.23,242.49,66.68,117.8,3,1.1479599487,3
2556,228.71,12.67,277.72,42.34,57.8,2,1.1184681256,2
2557,301.39,38.23,76.57,88.35,402.3,3,1.8087509558,3
2558,81.46,14.78,472.31,16.78,53.35,1,0.2232936887,1
2559,295.5,27.45,104.13,143.36,182.8,3,2.782118562,3
2560,195.37,7,206.04,67.68,559.55,3,2.2275681886,3
2561,159.14,34.23,316.17,22.45,225.05,2,0.478592741,2
2562,191.37,49.01,298.61,33.34,13.9,2,0.9090928621,2
2563,134.58,0,278.83,117.91,363.4,2,2.7286936536,2
2564,103.02,6.89,474.2,14.89,79.45,1,0.2626008205,1
2565,306.28,11.78,231.49,23.45,0,3,1.5423723663,3
2566,106.91,0.89,444.53,17.78,39.45,1,0.4423205986,1
2567,134.58,27.45,400.41,10.67,20,1,0.9416937417,1
2568,112.91,76.68,350.4,45.34,128.35,2,1.5571322096,2
2569,80.46,6.89,478.87,10.89,0,1,0.304876963,1
2570,296.61,49.01,169.92,35.12,211.7,3,0.5245266782,3
2571,84.57,15.78,469.42,33.45,98.9,1,0.6480858626,1
2572,253.16,69.68,128.69,72.68,358.4,3,1.3422749242,3
2573,139.25,30.34,299.28,54.01,215.6,2,0.8832070288,2
2574,35.23,0,542.99,4.89,64.45,1,0.9626163295,1
2575,223.93,6,363.4,14.78,49.45,2,1.1283117747,2
2576,159.03,13.78,95.35,145.14,823.5,4,2.8717614071,4
2577,24.45,0,569.55,0,50,1,1.2137308092,1
2578,130.69,123.8,170.92,105.13,347.3,4,1.3824057392,4
2579,24.56,2,551.55,3.89,25,1,1.1098380649,1
2580,291.5,127.58,48.23,24.45,396.75,3,2.6826271904,3
2582,94.35,35.45,409.19,11.56,202.25,1,1.0677218843,1
2583,199.15,159.03,113.91,41.01,264.5,4,2.5890806156,4
2584,148.14,64.68,251.49,56.79,388.95,4,1.5348132259,4
2585,221.82,82.46,156.25,27.67,649,4,1.9180916227,4
2586,182.7,28.56,383.96,7.78,75,2,0.7733513716,2
2587,248.38,33.34,238.71,41.12,222.25,3,0.5007604773,3
2588,130.47,33.45,318.95,56.79,191.7,2,0.9465072798,2
2589,194.37,158.14,102.02,77.57,318.95,4,2.1215997529,4
2590,184.59,106.91,71.79,133.69,560.1,4,1.3598667773,4
2591,184.7,23.56,128.58,121.8,746.8,4,2.2217170792,4
2592,141.36,63.9,366.18,0,57.8,2,1.3545410338,2
2593,193.37,138.47,116.8,115.91,102.25,4,2.4697075878,4
2595,154.14,53.01,309.17,58.01,98.35,2,1.0582988339,2
2596,186.48,121.69,43.23,104.02,702.9,4,1.4849551263,4
2597,151.25,8.78,418.19,9.78,44.45,1,0.9272400627,1
2598,182.59,12.89,110.91,86.46,970.75,4,2.9570727597,4
2599,16.56,6,563.55,3,39.45,1,1.22848726,1
2600,163.03,0,427.19,1.89,64.45,1,1.1075917541,1
2601,146.36,72.57,256.16,27.45,427.3,2,1.8817456331,2
2602,330.95,0,185.37,44.34,42.8,3,1.6720387749,3
2603,360.4,94.35,116.91,4,142.25,3,2.2130683333,3
2605,366.18,41.23,149.25,10.67,28.35,3,1.8550013073,3
2606,49.23,11.67,505.54,19.78,113.9,1,0.7016743525,1
2607,337.84,58.01,102.02,37.12,230.05,3,1.2703725222,3
2608,164.03,79.46,129.47,60.68,741.8,4,1.3401602481,4
2609,180.59,55.01,292.39,13.67,136.7,2,0.8683619122,2
2610,167.92,22.67,391.74,5.78,69.45,2,0.8524456829,2
2611,267.05,22.67,260.94,33.56,18.9,3,1.2081629941,3
2612,128.47,28.56,316.28,26.34,516.75,2,1.8418943403,2
2613,237.49,29.56,256.16,30.34,92.25,3,0.9643640442,3
2614,251.16,25.45,219.04,31.23,210.05,3,0.6441061951,3
2615,284.61,59.79,222.82,0,24.45,3,1.5257054738,3
2616,225.93,33.34,272.94,30.45,196.7,3,0.9083814266,3
2617,151.25,142.25,124.58,112.02,294.5,4,1.8513400227,4
2618,95.35,37.34,427.08,2.89,256.15,1,1.2500930107,1
2620,212.15,18.67,350.62,0,167.8,2,0.9943646423,2
2621,252.16,84.35,148.25,79.68,38.35,3,1.6879372806,3
2622,193.48,29.34,234.6,87.46,210.6,3,1.588449748,3
2623,67.79,11.89,504.43,11,0,1,0.4670416349,1
2624,135.36,1.89,347.62,36.23,279.5,2,1.0841634161,2
2625,122.69,11.89,449.64,11,4.45,1,0.5365092127,1
2626,90.35,6.89,489.98,0,89.45,1,0.3690950266,1
2627,236.71,19.56,288.61,16.56,167.8,2,1.0360415917,2
2628,151.25,23.67,268.94,73.79,407.3,2,1.7907013514,2
2629,363.18,20.67,164.81,18.78,137.8,3,1.6476564221,3
2630,119.91,5,471.31,0,74.45,1,0.5289640682,1
2631,137.58,78.57,216.82,71.79,426.2,4,1.0034486243,4
2632,56.01,3,520.43,5.67,4.45,1,0.6734260352,1
2633,141.25,37.23,362.4,27.67,92.25,2,0.5693922906,2
2634,144.25,13.78,419.3,1.89,53.9,1,0.8731238249,1
2635,68.57,14.78,476.09,20.78,19.45,1,0.4350359594,1
2636,170.81,0,347.4,4.89,234.5,2,1.0779247695,2
2638,160.14,11.89,372.85,32.56,47.8,2,0.729608094,2
2639,37.23,9.89,544.99,0,0,1,0.9761513056,1
2640,146.36,94.35,299.28,34.56,162.25,2,1.7919096258,2
2641,309.28,81.46,47.23,38.23,664,4,2.5573937856,4
2642,251.38,33.45,246.27,36.23,98.35,3,0.763044259,3
2643,121.58,10.67,385.63,46.23,14.45,2,1.1879876943,2
2644,188.48,28.45,303.17,52.23,93.9,2,0.7312345632,2
2645,134.58,1,430.86,0,18.35,1,0.7956371883,1
2646,63.68,56.9,446.75,8.78,38.9,1,1.2953373333,1
2647,104.91,5.78,449.53,13.78,69.45,1,0.307470079,1
2648,173.81,48.12,294.61,48.23,166.7,2,0.780882155,2
2649,199.15,9.89,361.29,25.67,0,2,0.9587336782,2
2650,58.01,8.89,533.21,14.89,89.45,1,0.6635316346,1
2651,111.02,21.67,451.64,7,83.35,1,0.4748180705,1
2652,50.01,11.89,512.32,10,34.45,1,0.6240355996,1
2653,56.9,19.56,438.75,24.34,192.25,1,0.9200096474,1
2654,135.58,151.14,91.13,62.9,735.7,4,2.1313595371,4
2655,60.01,11.89,528.21,14.89,55,1,0.5987400402,1
2656,267.94,117.8,32.56,45.34,761.8,4,2.4021878769,4
2657,197.37,23.45,331.62,26.56,99.45,2,0.446732158,2
2658,141.47,9.89,432.97,23.67,0,1,0.8707898551,1
2659,127.69,52.12,397.74,16.78,143.35,2,1.0328895711,2
2660,184.59,56.01,233.49,71.57,72.25,3,1.5280860747,3
2661,140.47,59.79,240.6,25.67,136.7,2,1.1516441235,2
2662,88.35,0.89,490.87,5.89,5,1,0.3973477215,1
2663,184.7,19.56,353.4,20.56,108.9,2,0.4453159051,2
2664,199.37,18.56,82.46,138.36,751.25,4,2.5826526082,4
2665,251.16,19.67,269.83,15.67,163.35,3,1.1615254508,3
2666,204.15,117.69,115.8,93.13,156.15,4,1.9332886244,4
2667,41.23,10.78,531.21,0,89.45,1,0.8560361805,1
2668,104.91,56.9,272.72,67.9,313.4,2,1.7897118752,2
2669,213.93,44.23,188.37,43.01,342.3,3,0.9252181321,3
2670,319.95,35.34,187.59,16.67,101.7,3,1.1624360409,3
2671,114.8,0,345.51,70.79,225.6,2,1.5786161836,2
2672,273.94,68.79,168.03,52.23,265.6,3,0.7719083063,3
2673,155.25,12.78,399.41,15.56,44.45,2,0.9099313054,2
2674,219.82,38.34,277.83,28.67,236.7,2,0.9246855637,2
2675,206.04,168.92,137.36,55.79,14.45,4,3.3349127606,4
2676,144.36,25.56,359.29,67.9,78.9,2,1.1451918779,2
2677,285.61,23.67,222.93,53.23,57.8,3,1.0056971073,3
2678,317.95,81.57,55.79,86.57,201.15,3,1.9678256852,3
2679,178.59,0,386.74,15.89,14.45,2,1.1202224315,2
2680,352.29,120.8,98.24,1.78,60,3,2.7706880095,3
2681,90.24,111.91,175.59,146.47,328.4,4,2.1071488072,4
2682,125.58,31.34,190.59,76.79,903.5,4,2.4991869984,4
2683,137.47,72.68,294.5,76.35,0,2,1.9079417929,2
2684,142.25,13.67,388.63,20.78,53.35,2,0.8487332381,2
2685,164.03,23.67,389.63,0.78,0,2,1.108139139,2
2686,76.46,13.67,434.75,24.67,201.7,1,0.8462508286,1
2687,67.68,7.89,502.65,12.89,74.45,1,0.3978213488,1
2688,145.14,128.69,62.9,178.59,303.4,4,2.7993659546,4
2689,86.24,20.56,431.86,21.67,18.35,1,0.520126461,1
2690,136.58,25.56,434.08,35.56,83.9,2,0.9615792974,2
2691,90.46,74.68,349.29,4,363.4,2,2.0349004986,2
2693,279.83,35.23,238.71,18.45,113.9,3,0.9136825691,3
2694,147.14,104.91,197.37,104.91,23.35,4,2.4462663056,4
2695,71.57,4.78,479.87,0,133.9,1,0.5464410308,1
2696,98.13,31.45,435.75,11.78,60,1,0.6305894782,1
2697,136.58,12.78,391.63,21.45,147.8,2,0.7929490721,2
2698,119.69,53.12,269.83,39.12,486.2,2,1.9361433823,2
2699,178.59,4.89,360.29,11.89,102.25,2,0.8332918975,2
2700,65.9,7.78,403.52,58.9,279.5,1,1.7482691466,1
2701,159.03,6.78,415.41,2.89,74.45,1,1.057185262,1
2702,209.93,42.23,223.93,56.9,349.5,3,1.0751566464,3
2703,239.38,0,163.81,90.35,332.85,3,1.8451714094,3
2704,162.92,28.34,299.28,51.01,167.25,2,0.6443768093,2
2705,133.36,37.23,385.96,29.45,0,2,0.9682547706,2
2706,117.91,35.45,381.96,12.89,274.5,2,1.1064377876,2
2707,141.25,0,378.85,38.12,0,2,1.175931718,2
2708,308.28,28.34,152.03,37.12,251.15,3,0.8258104757,3
2709,207.15,22.56,321.84,26.67,8.9,2,0.8307688666,2
2710,199.15,148.14,156.92,37.23,162.8,4,2.7098074372,4
