CustID,CustMonVal,ClaimsRate,IMP_Children,IMP_EducDeg,IMP_GeoLivArea,IMP_MonthSal,age,policy_time,reversals,_SEGMENT_,Distance,EM_SEGMENT
3175,-110.11,1.15,1,3 - BSc/MSc,4,2126,45,24,1,2,1.2086079,2
3176,508.76,0.35,0,3 - BSc/MSc,4,4493,78,27,0,1,1.8068825517,1
3177,347.85,0.39,1,3 - BSc/MSc,4,2067,31,22,0,3,1.3727303932,3
3178,392.19,0.37,1,3 - BSc/MSc,2,2647,41,36,0,3,1.1259726415,3
3179,25,0.92,1,3 - BSc/MSc,3,1717,39,31,1,2,0.0963149325,2
3180,-25,1,0,2 - High School,4,4258,69,31,0,1,1.0208768749,1
3181,-158,1.26,1,3 - BSc/MSc,1,2623,50,21,2,2,1.8621496724,2
3182,-25,1,0,2 - High School,2,3954,48,29,0,1,0.7854840514,1
3183,403.19,0.39,1,2 - High School,4,2730,49,31,0,3,0.7211352419,3
3184,571.88,0.09,1,3 - BSc/MSc,4,2704,46,23,1,3,1.2192100776,3
3185,190.71,0.71,0,4 - PhD,4,2713,62,31,1,1,0.8655780457,1
3186,30.35,0.91,1,3 - BSc/MSc,1,1039,28,38,0,2,1.3434001268,2
3187,803.04,0.28,1,1 - Basic,3,346,17,36,0,3,2.3647824253,3
3188,455.09,0.2,1,3 - BSc/MSc,3,2494,48,24,1,3,0.9923173879,3
3189,-36.78,1.01,1,2 - High School,4,3307,59,23,0,1,1.2127630057,1
3190,402.76,0.17,1,2 - High School,1,2760,52,32,1,3,0.7907831361,3
3191,-25,1,1,2 - High School,4,1391,24,40,0,2,1.5040869118,2
3192,433.97,0.45,0,3 - BSc/MSc,3,4475,81,26,0,1,1.6122350461,1
3193,-104.57,1.11,1,3 - BSc/MSc,4,1157,24,25,0,2,1.1667519504,2
3194,310.51,0.42,0,3 - BSc/MSc,2,4243,74,33,1,1,1.1426408522,1
3195,142.81,0.89,1,1 - Basic,1,611,22,31,0,2,1.2234043658,2
3196,186.27,0.73,0,1 - Basic,3,1984,21,22,0,2,1.4324668612,2
3197,360.63,0.37,1,2 - High School,4,3201,55,19,0,1,1.8393319552,1
3198,442.31,0.35,1,1 - Basic,4,2770,46,27,0,3,0.8069537095,3
3199,253.94,0.78,1,2 - High School,4,939,19,38,0,2,1.6342294457,2
3200,646,0.36,1,3 - BSc/MSc,1,1653,25,24,0,3,1.1808117623,3
3201,15.23,0.96,1,1 - Basic,3,1376,40,22,0,2,1.3428495894,2
3202,439.42,0.33,0,3 - BSc/MSc,1,2606,48,36,0,3,1.0458600951,3
3203,465.55,0.2,1,3 - BSc/MSc,4,1354,28,31,0,3,0.8604513587,3
3204,375.63,0.48,0,4 - PhD,1,3256,55,24,0,1,1.2749363487,1
3205,367.19,0.36,1,3 - BSc/MSc,1,1897,35,32,1,3,0.6899454749,3
3206,85.92,0.86,1,1 - Basic,1,336,20,32,0,2,1.4606110244,2
3207,859.84,0.15,0,2 - High School,4,3625,61,24,0,3,2.2164896391,3
3208,500.98,0.3,0,3 - BSc/MSc,4,4465,77,36,0,1,1.9884508919,1
3209,533.76,0.25,0,3 - BSc/MSc,1,4080,68,18,0,1,2.4033513492,1
3210,315.84,0.44,1,2 - High School,4,3409,67,28,0,1,0.7407678922,1
3211,287.07,0.44,0,2 - High School,1,3487,70,27,1,1,0.6967945979,1
3212,-79.01,1.06,1,1 - Basic,4,2458,58,30,0,2,0.8660128613,2
3213,427.75,0.28,1,2 - High School,1,3448,63,35,0,1,1.4124295535,1
3214,-84.9,1.07,1,3 - BSc/MSc,3,3370,62,25,0,1,1.11262868,1
3215,-116.46,1.1,0,1 - Basic,4,3123,57,18,0,1,2.0411847289,1
3216,715.46,0.24,1,3 - BSc/MSc,4,1879,35,40,0,3,1.7400306046,3
3217,179.26,0.73,1,1 - Basic,1,2196,39,41,0,2,1.7464037127,2
3218,-46.78,1.04,1,3 - BSc/MSc,4,2398,44,28,0,2,0.8376185478,2
3219,454.88,0.53,0,1 - Basic,2,4055,76,23,0,1,1.6798896413,1
3220,-103.21,1.14,1,3 - BSc/MSc,1,2049,58,26,1,2,0.9328602391,2
3221,98.46,0.84,1,3 - BSc/MSc,2,4010,64,20,0,1,1.532880196,1
3222,-56.34,1.03,0,2 - High School,4,3568,68,24,0,1,1.1265433627,1
3223,59.45,0.87,1,4 - PhD,1,1843,38,29,0,2,0.2621783517,2
3224,381.86,0.35,1,2 - High School,2,1942,45,22,0,3,1.3329148579,3
3225,850.28,0.15,1,4 - PhD,1,3214,59,24,1,3,1.9355327903,3
3226,2.34,0.97,1,3 - BSc/MSc,4,1936,24,37,1,2,1.0150349539,2
3227,297.62,0.61,1,2 - High School,1,2604,36,29,0,3,0.9514806334,3
3228,8.12,0.87,0,4 - PhD,1,2501.5,67,26,0,2,1.0377986963,2
3229,46.91,0.89,1,2 - High School,2,1121,33,32,0,2,0.6722138914,2
3230,92.79,0.82,1,1 - Basic,4,4184,60,23,0,1,1.2127122231,1
3231,345.07,0.56,0,1 - Basic,4,3493,68,23,0,1,1.2752381976,1
3232,419.18,0.39,0,4 - PhD,4,4234,79,28,0,1,1.347808748,1
3233,510.99,0.22,1,3 - BSc/MSc,4,2844,54,27,0,3,0.8249946547,3
3234,-245.15,1.34,0,3 - BSc/MSc,4,3455,69,25,0,1,1.6453596903,1
3235,-25,1,1,3 - BSc/MSc,4,2587,55,28,0,2,0.9727109341,2
3236,-41.21,1.03,1,1 - Basic,4,2578,46,31,1,2,0.9104817277,2
3237,181.26,0.79,1,1 - Basic,4,2339,34,24,0,2,1.2848063643,2
3238,-25,1,1,2 - High School,3,968,24,22,0,2,1.5291877445,2
3239,-58,1.06,1,3 - BSc/MSc,1,2688,54,23,1,1,1.4980865735,1
3240,-114,1.16,1,4 - PhD,4,2701,50,35,2,2,1.3330718238,2
3241,210.39,0.74,1,2 - High School,4,1698,28,21,0,2,1.5886922313,2
3242,173.48,0.79,0,2 - High School,1,4076,74,33,0,1,0.7999639668,1
3243,-61.1,1.06,1,3 - BSc/MSc,3,3042,65,35,2,1,1.2353597013,1
3244,34.8,0.91,1,4 - PhD,1,2117,36,24,0,2,1.0558820156,2
3245,-6.22,0.97,1,3 - BSc/MSc,2,2562,59,37,0,2,1.3037278869,2
3246,24.34,0.92,1,4 - PhD,4,1858,49,38,0,2,1.144374839,2
3247,209.6,0.69,0,3 - BSc/MSc,2,3930,63,39,0,1,1.5311770733,1
3248,378.07,0.45,0,3 - BSc/MSc,4,4319,79,31,0,1,1.2748529192,1
3249,-25,1,1,2 - High School,3,1626,34,30,0,2,0.285335045,2
3250,36.45,0.91,0,3 - BSc/MSc,1,3553,78,25,0,1,0.7871384323,1
3251,440.42,0.32,1,3 - BSc/MSc,3,2998,53,29,0,3,0.8987645491,3
3252,411.09,0.19,1,4 - PhD,1,2456,43,20,2,3,1.592166515,3
3253,250.94,0.68,0,2 - High School,1,3100,61,26,0,1,0.8047055221,1
3254,-61.21,1.06,1,3 - BSc/MSc,4,2872,50,23,1,1,1.4094344254,1
3255,-17.33,0.99,1,2 - High School,3,4016,71,31,0,1,0.8298501445,1
3256,29.01,0.91,0,2 - High School,4,3892,79,23,0,1,1.1395309377,1
3257,322.42,0.36,1,4 - PhD,2,3085,73,42,1,1,2.0748535594,1
3258,-29,1.01,1,3 - BSc/MSc,4,2150,57,41,0,2,1.6659464319,2
3259,28.45,0.92,1,1 - Basic,2,2234,53,32,0,2,0.5523219135,2
3260,478.54,0.14,1,3 - BSc/MSc,4,3084,55,32,0,3,0.9857793134,3
3261,288.17,0.52,1,4 - PhD,1,1654,24,38,0,2,1.5017822858,2
3262,-14.21,0.98,0,3 - BSc/MSc,4,3005,60,40,0,1,1.775232005,1
3263,67.92,0.85,1,3 - BSc/MSc,1,2698,56,34,0,1,1.1044760694,1
3264,-94,1.12,1,3 - BSc/MSc,1,2133,43,31,2,2,0.65903022,2
3265,371.41,0.44,1,2 - High School,3,827,23,31,0,3,1.4766955334,3
3266,210.71,0.69,0,3 - BSc/MSc,4,3446,75,33,0,1,0.6084163144,1
3267,-8.44,0.98,1,3 - BSc/MSc,4,1206,35,41,0,2,1.6921071816,2
3268,69.46,0.89,1,2 - High School,1,1688,31,37,0,2,0.994210394,2
3269,326.4,0.4,1,3 - BSc/MSc,3,2526,36,38,0,3,1.451389261,3
3270,212.6,0.67,0,2 - High School,3,1314,22,36,0,2,1.1614042736,2
3271,-27.54,1,1,3 - BSc/MSc,4,2193,46,26,0,2,0.8615956961,2
3272,63.24,0.9,1,2 - High School,3,1148,21,26,0,2,0.9154899303,2
3273,606.02,0.22,1,1 - Basic,1,1368,34,38,0,3,1.5074511348,3
3274,-50.56,1.03,1,2 - High School,1,864,19,41,0,2,1.8579390965,2
3275,138.03,0.75,0,2 - High School,1,809,21,18,0,2,2.1531878614,2
3276,297.17,0.63,1,1 - Basic,1,2027,34,25,0,3,1.1345583928,3
3277,251.94,0.53,0,3 - BSc/MSc,1,3061,66,22,0,1,1.3008402223,1
3278,243.94,0.61,1,2 - High School,4,2773,60,20,1,1,1.6720662051,1
3279,231.27,0.69,1,3 - BSc/MSc,1,2730,64,33,0,1,1.0218581609,1
3280,-15.22,0.97,1,2 - High School,1,2110,42,30,0,2,0.4369038425,2
3281,253.61,0.59,1,2 - High School,2,3509,67,36,0,1,1.0871626075,1
3282,20.23,0.94,1,3 - BSc/MSc,1,3457,59,35,0,1,0.9546872403,1
3283,261.72,0.66,1,3 - BSc/MSc,3,784,27,21,0,2,1.9449372981,2
3284,289.06,0.52,1,3 - BSc/MSc,1,2433,48,33,0,3,1.0093542622,3
3285,297.62,0.52,1,3 - BSc/MSc,3,3064,52,40,1,1,1.7706664029,1
3286,371.63,0.51,1,3 - BSc/MSc,1,1235,29,26,0,3,1.2509559614,3
3287,200.83,0.61,1,3 - BSc/MSc,4,1840,34,37,0,2,1.1766749375,2
3288,496.78,0.16,0,2 - High School,1,3004,55,20,0,3,1.7397984979,3
3289,87.91,0.88,1,1 - Basic,3,3370,60,25,0,1,0.7197671944,1
3290,612.22,0.21,1,2 - High School,3,2573,54,40,0,3,1.6184570729,3
3291,61.57,0.87,1,3 - BSc/MSc,3,3811,62,40,0,1,1.6500210748,1
3292,325.61,0.58,1,2 - High School,4,1049,24,34,0,2,1.4288951314,2
3293,37.79,0.9,1,2 - High School,1,2302,40,39,0,2,1.4091072112,2
3294,644.45,0.25,0,2 - High School,3,3859,81,25,0,3,1.9538188735,3
3295,-16.11,0.99,1,2 - High School,2,1700,25,25,0,2,0.8607133928,2
3296,195.6,0.65,1,3 - BSc/MSc,4,1676,28,22,1,2,1.4279170142,2
3297,310.51,0.44,0,4 - PhD,4,3289,57,37,1,1,1.3437024626,1
3298,11.8,0.94,1,3 - BSc/MSc,2,2537,48,39,2,2,1.5254292639,2
3299,305.84,0.63,0,2 - High School,4,4155,72,27,0,1,1.0062175531,1
3300,-51,1.05,1,4 - PhD,4,2819,48,33,2,1,1.1479834607,1
3301,452.55,0.08,1,3 - BSc/MSc,3,2864,52,41,2,3,1.8215272238,3
3302,-46.21,1.04,0,3 - BSc/MSc,4,3555,69,25,1,1,0.9901036501,1
3303,506.55,0.13,1,3 - BSc/MSc,3,1789,45,29,0,3,0.4168382616,3
3304,509.99,0.15,1,3 - BSc/MSc,1,1155,36,26,1,3,1.1986160018,3
3305,380.41,0.38,1,1 - Basic,1,2861,62,23,0,3,1.3709893974,3
3306,-99.33,1.13,1,3 - BSc/MSc,1,1645,40,35,3,2,0.8756871953,2
3307,-11.22,0.99,1,2 - High School,4,1051,27,30,0,2,0.7332472035,2
3308,733.82,0.15,1,1 - Basic,1,615,17,36,0,3,2.0248548337,3
3309,587.78,0.18,1,3 - BSc/MSc,4,4042,68,30,0,1,1.8476217614,1
3310,151.7,0.76,0,4 - PhD,1,3553,66,27,0,1,0.383249986,1
3311,522.32,0.22,0,2 - High School,1,3919,80,36,0,1,1.8501531142,1
3312,337.52,0.45,1,2 - High School,3,2544,42,31,1,3,0.786854442,3
3313,37.56,0.9,1,3 - BSc/MSc,4,1828,41,20,0,2,1.592499015,2
3314,793.03,0.32,1,1 - Basic,3,665,19,41,0,3,2.5199720015,3
3315,-52.55,1.05,1,3 - BSc/MSc,4,2390,37,26,1,2,1.0135657903,2
3316,167.59,0.69,1,3 - BSc/MSc,1,1853,27,30,0,2,0.523186333,2
3317,-25,1,0,2 - High School,2,3238,63,21,0,1,1.4596059984,1
3318,-38.56,1.02,0,2 - High School,2,2501.5,73,36,0,2,1.1770503091,2
3319,382.86,0.56,0,2 - High School,4,2317,45,25,0,3,0.9189634124,3
3320,16.35,0.94,1,2 - High School,4,2947,61,34,0,1,1.0086295685,1
3321,-106.68,1.14,1,2 - High School,4,3638,62,40,0,1,1.8626405513,1
3322,-9.11,0.98,1,3 - BSc/MSc,1,1293,39,26,0,2,0.8409001396,2
3323,630.24,0.32,1,2 - High School,3,1401,25,25,0,3,1.1892599181,3
3324,-73.23,1.07,1,3 - BSc/MSc,1,1446,30,34,0,2,0.7509337853,2
3325,69.13,0.89,1,3 - BSc/MSc,1,1604,39,23,0,2,1.1503816689,2
3326,357.75,0.38,0,3 - BSc/MSc,4,4001,71,22,0,1,1.5110102309,1
3327,-20,0.99,1,3 - BSc/MSc,4,1877,37,23,0,2,1.1667073827,2
3328,111.36,0.82,1,3 - BSc/MSc,3,1972,34,34,0,2,0.64664722,2
3329,479.1,0.1,1,4 - PhD,2,2488,53,28,2,3,0.4608237382,3
3330,412.19,0.44,1,3 - BSc/MSc,4,1766,31,26,1,3,0.8263600326,3
3331,935.18,0.18,0,1 - Basic,4,1138,21,37,0,3,2.237179694,3
3332,820.93,0.17,1,3 - BSc/MSc,4,3301,57,33,0,3,1.7384835791,3
3333,-25,1,1,1 - Basic,1,768,20,30,0,2,1.0245097728,2
3334,210.28,0.58,1,2 - High School,1,2896,48,29,1,1,0.6879727904,1
3335,434.2,0.3,1,3 - BSc/MSc,3,2838,61,31,0,3,0.7560862631,3
3336,42.68,0.92,0,2 - High School,1,4091,71,25,0,1,0.9760502726,1
3337,471.54,0.19,1,2 - High School,4,2646,40,28,1,3,0.5919764831,3
3338,-40.89,1.03,1,3 - BSc/MSc,1,2066,33,31,0,2,0.4603361214,2
3339,178.26,0.76,1,2 - High School,4,2661,24,26,0,1,1.0223428592,1
3340,-73.9,1.08,1,4 - PhD,3,1914,35,39,0,2,1.372825484,2
3341,81.12,0.84,1,2 - High School,4,2232,52,22,0,2,1.3906089174,2
3342,250.83,0.66,0,2 - High School,2,3828,71,19,0,1,1.6812352531,1
3343,159.48,0.72,1,2 - High School,1,650,22,27,0,2,1.3187435706,2
3344,-151.58,1.09,1,1 - Basic,3,521,18,29,0,2,1.4660791552,2
3345,350.07,0.36,1,3 - BSc/MSc,4,1451,32,20,0,3,1.7958834162,3
3346,294.95,0.67,0,3 - BSc/MSc,1,2242,39,21,1,3,1.60449169,3
3347,-50.67,1.03,1,2 - High School,1,3999,65,41,0,1,1.9589555994,1
3348,-60.44,1.06,0,2 - High School,4,3519,71,34,1,1,1.0335662566,1
3349,-42.98,1.03,0,3 - BSc/MSc,4,3660,65,36,1,1,1.2238195064,1
3350,-80.12,1.05,0,1 - Basic,4,644,22,20,0,2,1.9981034455,2
3351,-49.34,1.03,0,4 - PhD,4,2319,41,39,0,2,1.4574463558,2
3352,-25,1,1,2 - High School,3,1830,22,34,0,2,0.5932414,2
3353,460.98,0.3,0,2 - High School,1,2910,57,24,0,3,1.1978338698,3
3354,348.96,0.47,1,2 - High School,2,2504,49,35,1,3,1.0389221085,3
3355,-77.01,1.06,1,1 - Basic,1,1394,21,39,0,2,1.4105626285,2
3356,607.35,0.38,1,1 - Basic,4,792,20,21,0,3,1.9949919072,3
3357,513.78,0.39,0,3 - BSc/MSc,3,3647,69,32,0,1,1.5291156868,1
3358,-65.56,1.05,1,3 - BSc/MSc,4,3733,56,20,1,1,1.6577936411,1
3359,192.03,0.71,0,2 - High School,3,4513,74,20,0,1,1.7775000273,1
3360,623.12,0.19,1,2 - High School,4,4480,77,31,1,1,2.1569911592,1
3361,96.23,0.83,1,3 - BSc/MSc,4,3256,57,27,0,1,0.4822009951,1
3362,206.16,0.69,1,3 - BSc/MSc,4,1054,26,41,0,2,1.8580915759,2
3363,476.44,0.13,1,1 - Basic,2,2242,51,27,1,3,0.480252266,3
3364,-54.56,1.03,0,2 - High School,1,1779,38,36,0,2,0.9109184635,2
3365,-25,1,1,3 - BSc/MSc,1,3823,72,28,0,1,0.7472568035,1
3366,251.94,0.54,1,2 - High School,1,1428,37,39,0,2,1.5682667293,2
3367,124.35,0.79,1,3 - BSc/MSc,4,2247,45,31,1,2,0.6193746932,2
3368,-22.89,1,0,3 - BSc/MSc,4,3628,77,37,0,1,1.3060615215,1
3369,533.33,0.24,0,2 - High School,2,4142,77,27,0,1,1.7215844224,1
3370,-85.12,1.07,0,2 - High School,4,3693,68,32,0,1,0.9696803413,1
3371,-53.45,1.04,1,2 - High School,3,1768,44,35,0,2,0.7721368091,2
3372,435.99,0.45,1,3 - BSc/MSc,4,3746,60,32,0,1,1.2538244339,1
3373,-16.11,0.99,1,3 - BSc/MSc,1,1847,39,35,0,2,0.7232086362,2
3374,-81.9,1.06,1,1 - Basic,4,482,18,28,0,2,1.4175236188,2
3375,-85.01,1.06,0,2 - High School,4,3804,67,39,0,1,1.7112776138,1
3376,473.77,0,1,3 - BSc/MSc,4,3806,73,22,1,1,1.7644052553,1
3377,1090.99,0.3,0,1 - Basic,1,1317,23,37,0,3,2.6576768589,3
3378,532.42,0.4,1,2 - High School,3,2356,55,26,0,3,0.6439205048,3
3379,-13,0.98,1,3 - BSc/MSc,4,1994,44,37,0,2,1.0381913879,2
3380,79.35,0.92,0,2 - High School,1,3678,66,39,0,1,1.4699383132,1
3381,128.25,0.88,1,3 - BSc/MSc,4,1646,23,26,0,2,0.7723832806,2
3382,-23,1,0,4 - PhD,1,2451,44,31,1,2,0.7654796759,2
3383,61.47,0.88,0,2 - High School,4,3392,71,28,0,1,0.3903615262,1
3384,377.3,0.41,1,4 - PhD,4,1522,29,38,1,3,1.4709174745,3
3385,147.36,0.78,1,3 - BSc/MSc,4,1800,40,34,0,2,0.683215929,2
3386,-39.21,1.03,1,3 - BSc/MSc,3,1153,30,37,1,2,1.1926701652,2
3387,272.28,0.58,1,3 - BSc/MSc,1,3380,59,36,0,1,1.1271298395,1
3388,-298.91,1.54,0,3 - BSc/MSc,1,2793,55,37,2,2,1.9655794018,2
3389,231.16,0.57,0,3 - BSc/MSc,4,4589,76,23,0,1,1.5211356074,1
3390,307.84,0.58,1,3 - BSc/MSc,2,1611,41,41,0,2,1.9134797845,2
3391,-56.45,1.05,1,4 - PhD,1,1301,28,26,0,2,0.8962886584,2
3392,64.13,0.87,1,3 - BSc/MSc,4,1312,24,34,0,2,0.6949004705,2
3393,311.51,0.62,0,3 - BSc/MSc,3,3105,68,26,0,1,0.9542320916,1
3394,-25,1,1,2 - High School,1,2837,54,33,0,1,1.0736579696,1
3395,-59.34,1.03,0,2 - High School,1,895,18,27,0,2,1.0816387192,2
3396,55.89,0.88,1,3 - BSc/MSc,4,2791,62,39,0,1,1.6465698361,1
3397,-34.78,1.02,1,4 - PhD,4,3747,77,40,0,1,1.7471884787,1
3398,419.97,0.38,1,2 - High School,3,1859,42,21,0,3,1.4447766141,3
3399,407.97,0.36,1,3 - BSc/MSc,4,3562,76,24,0,1,1.3475430428,1
3400,391.44,0.24,1,3 - BSc/MSc,3,2931,55,36,1,3,1.2787956257,3
3401,-9.44,0.98,0,3 - BSc/MSc,1,3159,74,29,0,1,0.6789542981,1
3402,42.68,0.91,0,1 - Basic,1,3086,57,24,0,1,1.0053592386,1
3403,140.36,0.77,0,2 - High School,1,3789,76,26,0,1,0.6010164589,1
3404,58.02,0.87,1,3 - BSc/MSc,4,4479,72,33,0,1,1.1663966446,1
3405,-250.93,1.22,1,1 - Basic,2,2996,53,29,0,1,1.6084432568,1
3406,553.78,0.25,1,2 - High School,2,3365,58,21,0,3,1.8379432016,3
3407,-7.55,0.98,1,3 - BSc/MSc,4,2366,47,26,0,2,0.9491780515,2
3408,768.82,0.28,0,1 - Basic,4,3070,65,41,0,3,2.1548946987,3
3409,424.32,0.19,0,3 - BSc/MSc,3,2151,34,41,1,3,1.6968640311,3
3410,68.24,0.88,1,3 - BSc/MSc,4,2023,32,32,0,2,0.3842272059,2
3411,-26.88,1,1,3 - BSc/MSc,1,2740,48,30,1,1,1.014301152,1
3412,447.31,0.24,1,3 - BSc/MSc,1,2414,52,19,0,3,1.7046434949,3
3413,84.02,0.88,0,2 - High School,3,3119,65,29,0,1,0.4524192668,1
3414,53.68,0.87,1,1 - Basic,3,1272,25,22,0,2,1.3741747896,2
3415,-25,1,0,2 - High School,4,2857,51,24,0,1,1.2375287303,1
3416,39.79,0.91,1,2 - High School,4,1423,40,33,0,2,0.4989850023,2
3417,-46,1.03,1,3 - BSc/MSc,3,3279,64,33,1,1,0.9235918425,1
3418,108.36,0.89,0,1 - Basic,4,3937,78,37,0,1,1.2254443806,1
3419,-25,1,1,1 - Basic,3,732,22,35,0,2,1.2583962789,2
3420,-66.01,1.07,0,4 - PhD,4,3425,69,39,0,1,1.6491428372,1
3421,-35.89,1.01,0,3 - BSc/MSc,1,3334,69,33,0,1,0.8803030959,1
3422,-46.77,1.03,1,2 - High School,3,1518,33,27,0,2,0.6662363954,2
3423,407.21,0.07,1,4 - PhD,4,1924,34,32,1,3,0.5585043131,3
3424,-126.91,1.13,0,3 - BSc/MSc,4,3410,73,31,0,1,1.0645256289,1
3425,457.98,0.24,0,3 - BSc/MSc,1,1892,41,26,0,3,0.7000178789,3
3426,385.85,0.53,0,3 - BSc/MSc,4,3555,69,26,0,1,1.1079399489,1
3427,479.44,0.09,1,3 - BSc/MSc,4,2276,46,26,1,3,0.6288813533,3
3428,436.1,0.29,0,3 - BSc/MSc,4,2924,58,26,1,3,1.0208914685,3
3429,156.81,0.76,1,3 - BSc/MSc,3,1724,31,30,0,2,0.469312601,2
3430,669.47,0.22,1,2 - High School,1,991,21,41,0,3,2.1452676446,3
3431,63.35,0.89,1,3 - BSc/MSc,2,1605,26,38,1,2,1.1493717963,2
3432,-76.12,1.07,0,2 - High School,4,3763,75,24,0,1,1.2069868691,1
3433,61.14,0.88,0,3 - BSc/MSc,4,3646,66,33,0,1,0.6269677892,1
3434,-47.67,1.03,0,3 - BSc/MSc,4,2627,59,30,0,2,0.9657662459,2
3435,431.53,0.33,1,2 - High School,4,3264,53,39,0,3,1.7850839598,3
3436,-17.67,0.99,1,2 - High School,2,1142,23,19,0,2,1.8584451122,2
3437,420.96,0.41,0,3 - BSc/MSc,3,2935,64,35,0,3,1.1387658667,3
3438,476.88,0.1,1,3 - BSc/MSc,4,1855,42,23,1,3,1.1172096744,3
3439,169.27,0.71,1,3 - BSc/MSc,1,3702,60,31,0,1,0.3286418803,1
3440,483.77,0.13,1,4 - PhD,1,3260,50,39,1,3,1.7592674392,3
3441,647.45,0.14,1,3 - BSc/MSc,2,2964,61,33,0,3,1.0734106422,3
3442,20.23,0.94,1,2 - High School,3,1090,25,28,0,2,0.7667277704,2
3443,-10.22,0.98,1,3 - BSc/MSc,1,1807,26,28,0,2,0.4288870343,2
3444,-52.34,1.04,0,3 - BSc/MSc,1,4857,71,38,0,1,2.0264943114,1
3445,-33,1.01,0,3 - BSc/MSc,3,2047,45,29,0,2,0.4761750751,2
3446,126.37,0.81,0,3 - BSc/MSc,1,3836,66,32,0,1,0.5096262634,1
3447,65.46,0.85,0,3 - BSc/MSc,4,1186,25,36,0,2,1.0129375123,2
3448,395.41,0.36,0,2 - High School,1,2229,51,22,0,3,1.2948802124,3
3449,823.82,0.25,0,2 - High School,1,1450,23,37,0,3,1.7815978254,3
3450,446.77,0.09,1,3 - BSc/MSc,4,3006,53,31,2,3,0.8985171725,3
3451,523.99,0.08,0,3 - BSc/MSc,4,3094,50,39,0,3,1.6558420987,3
3452,-33.22,1.01,1,2 - High School,2,3548,53,33,1,1,0.8554306915,1
3453,-37.89,1.02,1,3 - BSc/MSc,4,2872,61,23,0,1,1.3611955354,1
3454,32.01,0.92,0,2 - High School,4,3971,72,26,0,1,0.819830813,1
3455,296.41,0.57,0,2 - High School,3,3446,81,32,0,1,0.7328329733,1
3456,-71.65,1.08,1,1 - Basic,3,1295,37,21,1,2,1.5691532696,2
3457,204.38,0.76,1,1 - Basic,4,1375,22,33,0,2,0.8393296023,2
3458,592.66,0.12,1,3 - BSc/MSc,3,3038,50,34,0,3,1.1195141397,3
3459,11.34,0.95,0,2 - High School,4,2840,66,24,0,1,1.1806774587,1
3460,-25.22,1,1,2 - High School,1,2480,56,19,1,2,1.9133467022,2
3461,-20.22,0.99,1,2 - High School,4,1731,31,27,0,2,0.5775777822,2
3462,79.91,0.87,1,2 - High School,4,2662,54,27,0,1,0.9651245303,1
3463,404.3,0.39,0,3 - BSc/MSc,4,3825,73,26,0,1,1.2149016358,1
3464,-1.55,0.88,1,3 - BSc/MSc,1,3271,57,27,0,1,0.7034618751,1
3465,-7.99,0.97,1,3 - BSc/MSc,3,1006,29,20,0,2,1.766915396,2
3466,-25.11,1,1,4 - PhD,4,3501,64,33,1,1,0.8298227207,1
3467,405.08,0.44,0,3 - BSc/MSc,3,3679,68,35,0,1,1.352120125,1
3468,-61.34,1.06,0,3 - BSc/MSc,4,4346,78,36,0,1,1.5199879377,1
3469,-189.78,1.3,1,2 - High School,1,1151,38,42,1,2,2.0489334696,2
3470,541.67,0.34,0,3 - BSc/MSc,1,3914,73,35,0,1,1.8376030266,1
3471,33.9,0.91,0,2 - High School,1,1436,25,24,0,2,1.0321748579,2
3472,446.77,0.15,1,3 - BSc/MSc,2,3469,67,19,2,1,1.997824625,1
3473,314.52,0.41,1,4 - PhD,1,2539,44,39,1,3,1.6045081968,3
3474,418.74,0.46,0,3 - BSc/MSc,4,3133,64,20,0,3,1.8412609308,3
3475,-36.89,1.02,1,3 - BSc/MSc,4,2079,38,22,1,2,1.364561252,2
3476,324.5,0.53,1,2 - High School,3,1727,32,20,0,3,1.7400790573,3
3477,156.47,0.76,1,2 - High School,1,2477,44,23,1,2,1.4364948593,2
3478,150.81,0.74,0,1 - Basic,3,2501.5,77,23,0,1,1.4193077976,1
3479,427.31,0.26,1,3 - BSc/MSc,4,2277,42,32,1,3,0.4526897683,3
3480,68.35,0.91,0,2 - High School,4,1408,24,21,0,2,1.4826351971,2
3481,-10.33,0.98,1,1 - Basic,3,2273,49,29,0,2,0.6172507036,2
3482,-109.57,1.08,0,4 - PhD,1,3702,67,42,0,1,2.1377869078,1
3483,-110.35,1.07,1,1 - Basic,1,1203,21,22,0,2,1.5155856083,2
3484,50.57,0.91,0,3 - BSc/MSc,2,2379,37,31,0,2,0.655341378,2
3485,535.22,0.63,0,2 - High School,4,1696,20,24,0,3,1.0360438803,3
3486,112.58,0.81,0,1 - Basic,1,4195,65,41,0,1,1.8827536944,1
3487,-33,1.01,1,4 - PhD,4,1934,36,22,1,2,1.3317497998,2
3488,358.97,0.33,1,2 - High School,4,3532,74,33,0,1,1.0185762109,1
3489,45.79,0.9,0,2 - High School,4,3299,67,41,0,1,1.7937006478,1
3490,-59.34,1.04,0,2 - High School,4,3778,74,21,0,1,1.5235049774,1
3491,313.41,0.37,0,3 - BSc/MSc,4,3683,69,34,1,1,0.9877742319,1
3492,108.9,0.82,0,3 - BSc/MSc,4,3479,69,41,0,1,1.7485272753,1
3493,1231.9,0.24,1,2 - High School,4,1256,22,39,0,3,3.2751080594,3
3494,632.24,0.19,1,2 - High School,4,2208,36,20,0,3,1.5926279346,3
