CustID,CustMonVal,ClaimsRate,IMP_Children,IMP_EducDeg,IMP_GeoLivArea,IMP_MonthSal,age,policy_time,reversals,_SEGMENT_,Distance,EM_SEGMENT
948,236.71,0.66,0,3 - BSc/MSc,1,3540,70,30,0,1,1.0044722468,1
949,549.12,0,1,3 - BSc/MSc,3,2044,39,19,1,4,0.8335432346,4
950,-32,1.01,1,2 - High School,3,2193,53,32,0,3,0.7390265408,3
951,-151.69,1.2,1,3 - BSc/MSc,1,1061,22,32,0,3,0.9191234136,3
953,475.65,0.5,0,2 - High School,3,4022,75,29,0,1,1.704650883,1
954,335.06,0.62,1,1 - Basic,4,1855,32,39,0,5,0.7849881262,5
955,-29.78,1.01,1,2 - High School,4,2842,47,36,0,2,0.7130277908,2
956,61.24,0.88,1,3 - BSc/MSc,1,2108,28,35,0,3,0.9667105478,3
957,304.62,0.55,1,3 - BSc/MSc,1,4029,64,36,0,2,1.0750038787,2
958,133.7,0.79,1,2 - High School,4,1125,31,24,0,3,1.0867213944,3
959,594.33,0.38,1,1 - Basic,2,4133,81,20,0,1,2.1133990453,1
960,217.27,0.48,0,3 - BSc/MSc,1,3816,63,42,0,2,1.0865314829,2
961,149.03,0.76,0,4 - PhD,4,3577,70,32,0,2,0.7473567422,2
962,373.95,0.56,1,3 - BSc/MSc,1,2617,38,26,0,4,0.677603282,4
963,415.18,0.51,0,3 - BSc/MSc,3,1759,34,39,0,5,0.6325198115,5
964,-43,1.02,0,2 - High School,2,4412,76,25,1,1,1.2204067285,1
965,14.01,0.94,1,3 - BSc/MSc,4,1445,36,41,1,3,1.7008090059,3
966,183.82,0.67,1,3 - BSc/MSc,1,3375,62,25,0,1,0.2863471619,1
967,358.85,0.46,1,3 - BSc/MSc,3,3466,64,38,0,2,1.0212834694,2
968,491.2,0.2,1,3 - BSc/MSc,4,3432,63,42,0,5,1.6665656974,5
969,626.13,0.28,0,3 - BSc/MSc,4,1727,38,29,0,4,1.0364831296,4
970,242.72,0.79,0,1 - Basic,2,811,20,33,0,3,1.2628824724,3
971,54.46,0.94,1,2 - High School,4,1298,29,29,0,3,0.3361243467,3
972,556.21,0.16,1,3 - BSc/MSc,1,1733,42,38,0,5,0.5494172454,5
973,595.56,0,1,3 - BSc/MSc,4,2465,56,36,1,5,0.5905338205,5
974,12.34,0.97,1,2 - High School,1,923,20,39,0,3,1.5438537479,3
975,119.13,0.81,0,2 - High School,4,3508,68,22,0,1,0.3564330135,1
976,16.23,0.94,0,3 - BSc/MSc,1,3904,71,33,0,2,0.8911753678,2
977,368.52,0.56,1,3 - BSc/MSc,4,1153,24,22,0,4,1.1696200936,4
978,253.17,0.63,1,3 - BSc/MSc,1,1922,38,30,1,3,0.9741222489,3
979,163.15,0.78,0,3 - BSc/MSc,4,3242,72,22,0,1,0.4096543144,1
980,645,0,0,3 - BSc/MSc,1,4298,75,18,0,4,2.4439752003,4
981,585.44,0.3,1,4 - PhD,2,1213,28,27,0,4,1.144026559,4
982,198.82,0.69,1,3 - BSc/MSc,1,985,25,41,0,5,1.7553363471,5
984,562.9,0.44,1,3 - BSc/MSc,3,1320,20,22,0,4,0.9794780373,4
985,462.21,0.23,1,3 - BSc/MSc,4,2553,43,22,1,4,0.5110696943,4
986,143.81,0.86,0,1 - Basic,2,998,22,23,0,3,1.2817477791,3
987,-19.33,0.99,1,2 - High School,2,3476,54,22,1,1,0.6378719021,1
988,183.15,0.7,1,2 - High School,1,1269,32,22,0,3,1.3786334913,3
989,321.74,0.4,1,1 - Basic,4,2889,48,39,0,2,1.0044793589,2
990,307.18,0.62,0,3 - BSc/MSc,1,4334,72,34,1,2,1.3659748161,2
991,394.41,0.47,0,3 - BSc/MSc,4,3356,76,39,0,2,1.1840058382,2
992,516.54,0.27,0,3 - BSc/MSc,1,2966,72,21,0,4,0.949779302,4
993,-25,1,0,3 - BSc/MSc,1,3481,71,18,0,1,1.0982855583,1
994,-57.45,1.04,1,3 - BSc/MSc,4,3878,68,31,0,2,1.2089307102,2
995,627.55,0.25,1,2 - High School,4,3281,59,38,0,5,1.3894619472,5
996,115.14,0.89,1,2 - High School,4,2719,50,34,0,2,0.6866589579,2
997,479.87,0.27,1,3 - BSc/MSc,3,1766,30,33,0,5,0.5360272326,5
998,385.31,0.58,0,1 - Basic,4,3872,76,25,0,1,1.1638603101,1
999,-25,1,1,3 - BSc/MSc,4,2807,60,19,0,1,1.1352009934,1
1000,20.12,0.95,1,2 - High School,3,2549,56,41,0,2,1.0821506329,2
1001,455.09,0.52,0,3 - BSc/MSc,1,3536,74,20,0,1,1.4759069538,1
1002,630.68,0,0,3 - BSc/MSc,4,3361,80,23,0,4,1.3589951498,4
1003,117.81,0.79,1,1 - Basic,3,3391,57,41,0,2,0.7022489501,2
1004,237.05,0.62,0,2 - High School,4,3749,77,21,0,1,0.7680849968,1
1005,-78.65,1.1,1,2 - High School,1,811,22,35,1,3,1.1747165862,3
1006,408.2,0.24,1,3 - BSc/MSc,3,2366,42,32,2,5,0.7233095941,5
1007,-22,1,0,3 - BSc/MSc,2,3012,60,22,0,1,0.7479284911,1
1008,97.47,0.85,1,3 - BSc/MSc,1,1416,32,20,0,3,1.5247409477,3
1009,34.46,0.91,1,2 - High School,3,2424,37,25,0,1,1.0432518233,1
1010,609.33,0.37,1,1 - Basic,3,1675,22,22,0,4,0.7843731555,4
1011,35.57,0.94,0,2 - High School,4,4869,69,34,0,2,1.67524011,2
1012,197.72,0.69,1,2 - High School,4,1917,41,35,1,3,1.1024789794,3
1013,103.58,0.86,0,2 - High School,1,3748,73,28,0,1,0.6809361844,1
1014,-98.79,1.09,0,3 - BSc/MSc,2,4247,81,20,0,1,1.3727306013,1
1015,234.05,0.66,1,3 - BSc/MSc,3,1065,29,37,0,5,1.4296298175,5
1016,476.64,0.42,0,1 - Basic,1,3650,78,31,0,2,1.6959160098,2
1017,668.8,0,1,3 - BSc/MSc,4,1139,25,39,0,5,1.2836668945,5
1018,473.66,0.45,1,2 - High School,2,3283,59,32,0,5,1.3656070472,5
1019,-17.11,0.99,1,2 - High School,4,2744,51,34,0,2,0.829399249,2
1020,459.53,0.56,1,1 - Basic,1,816,21,40,0,5,1.4272181252,5
1021,533.78,0.44,0,2 - High School,4,3360,67,32,0,5,1.4489564401,5
1022,-26,1,0,3 - BSc/MSc,4,3493,67,26,0,1,0.6317082355,1
1023,106.59,0.81,1,3 - BSc/MSc,4,1333,24,34,1,3,0.7594010314,3
1024,-44.77,1.04,1,2 - High School,4,3098,53,22,1,1,0.7776902716,1
1025,-350.06,1.4,1,1 - Basic,3,1161,21,32,0,3,1.5501515114,3
1027,-25.89,1,1,1 - Basic,3,1574,26,37,0,3,1.1047428684,3
1028,420.63,0.33,1,3 - BSc/MSc,3,1970,45,31,1,5,0.7866730467,5
1029,-71.12,1.06,0,3 - BSc/MSc,3,4333,74,32,0,2,1.4418093996,2
1030,378.85,0.4,0,3 - BSc/MSc,1,4370,76,35,0,2,1.539560365,2
1031,511.2,0.19,1,3 - BSc/MSc,4,2212,48,21,0,4,0.4921307679,4
1032,358.86,0.57,1,2 - High School,1,2831,58,24,1,4,0.823333887,4
1033,-2.44,0.97,1,2 - High School,4,2759,64,25,0,1,0.804984324,1
1034,693.24,0.34,1,2 - High School,3,2756,40,24,0,4,1.0260934326,4
1035,187.38,0.72,1,3 - BSc/MSc,2,1775,38,40,0,5,1.3553302549,5
1036,329.07,0.38,1,3 - BSc/MSc,3,2271,46,33,1,5,0.775412848,5
1037,241.37,0.67,1,2 - High School,3,1770,45,28,0,3,0.9256636856,3
1038,357.53,0.57,1,3 - BSc/MSc,1,921,22,41,0,5,1.4916900573,5
1039,835.38,0.16,0,3 - BSc/MSc,4,1353,23,22,0,4,1.6531888651,4
1040,-48.67,1.03,1,2 - High School,3,1670,29,29,0,3,0.3142549579,3
1041,671.14,0.34,1,1 - Basic,1,1076,22,31,0,5,1.4519193377,5
1042,323.18,0.48,1,3 - BSc/MSc,1,3481,66,34,0,2,0.9342273705,2
1043,-37.89,1.02,1,2 - High School,1,2729,51,33,0,2,0.9625132653,2
1044,511.67,0.24,1,2 - High School,4,1550,32,28,0,4,0.8701494509,4
1045,-46,1.03,1,4 - PhD,4,2110,47,34,1,3,0.8752621465,3
1046,774.37,0,1,3 - BSc/MSc,1,2031,33,29,0,4,1.3753913727,4
1047,242.72,0.68,0,3 - BSc/MSc,3,3148,60,27,0,1,0.6926181377,1
1048,-149,1.23,1,3 - BSc/MSc,1,2919,56,38,2,2,1.1061174411,2
1049,359.97,0.32,1,3 - BSc/MSc,4,3534,63,38,1,2,1.039890804,2
1050,7.33,0.95,1,3 - BSc/MSc,2,2590,51,35,0,2,0.8441120923,2
1051,455.2,0.25,0,2 - High School,1,3251,53,22,0,4,1.1508347211,4
1052,431.76,0.22,1,3 - BSc/MSc,3,2450,36,21,1,4,0.5850367162,4
1053,-8.55,0.97,0,4 - PhD,1,2960,67,40,0,2,0.7872438931,2
1054,-68.01,1.06,1,2 - High School,4,2871,46,23,0,1,0.9170858445,1
1055,365.09,0.28,1,3 - BSc/MSc,1,1581,44,38,2,5,0.757094387,5
1056,548.45,0.46,1,1 - Basic,2,1755,24,34,0,5,0.4976180937,5
1057,158.59,0.76,1,2 - High School,2,1159,34,36,0,3,1.1620363357,3
1058,355.95,0.61,1,2 - High School,3,3571,58,20,0,1,1.1463926637,1
1059,509.77,0.26,0,3 - BSc/MSc,4,3494,76,26,0,4,1.3818060528,4
1060,484.43,0.12,1,3 - BSc/MSc,1,3297,49,39,0,5,1.3334972854,5
1061,201.48,0.69,1,3 - BSc/MSc,1,1625,34,23,1,4,1.2358715098,4
1062,296.06,0.62,1,2 - High School,1,3180,57,35,0,2,0.7695398759,2
1063,4.45,0.96,1,1 - Basic,3,2614,51,30,0,3,1.0577012845,3
1064,12.12,0.97,1,1 - Basic,3,974,17,20,0,3,1.6085204,3
1065,210.6,0.71,1,2 - High School,1,2219,38,21,0,4,1.1579670997,4
1066,-134.43,1.21,1,2 - High School,4,2731,52,22,2,1,1.2394561386,1
1067,110.13,0.8,0,4 - PhD,1,2557,65,42,0,2,1.1267260165,2
1068,-0.33,0.96,0,3 - BSc/MSc,4,2323,30,30,0,3,0.7642181568,3
1069,427.53,0.3,1,3 - BSc/MSc,3,2026,42,37,0,5,0.2851158324,5
1070,-71.01,1.02,1,1 - Basic,4,566,18,19,0,3,1.9678894181,3
1071,299.95,0.45,0,3 - BSc/MSc,2,3270,59,30,0,1,1.137413821,1
1072,357.08,0.32,1,2 - High School,1,2366,38,41,1,5,0.9703685125,5
1073,638.46,0.23,1,2 - High School,4,1471,36,23,0,4,0.959863957,4
1074,-22.77,1,0,4 - PhD,1,4046,66,32,0,2,1.1449911838,2
1075,459.44,0.11,1,2 - High School,4,3213,50,29,3,4,1.2948183526,4
1076,-262.04,1.41,1,2 - High School,1,3106,67,23,1,1,1.5249002302,1
1077,193.71,0.71,1,3 - BSc/MSc,3,1719,34,28,0,3,0.7431353105,3
1078,25.12,0.92,1,3 - BSc/MSc,4,3721,74,22,0,1,0.5969129399,1
1079,107.57,0.81,1,1 - Basic,2,2297,51,33,1,3,0.9405127004,3
1080,35.79,0.94,1,1 - Basic,4,2109,37,37,0,3,1.2176045751,3
1081,329.73,0.51,0,3 - BSc/MSc,1,3704,68,19,0,1,1.1905750127,1
1082,165.48,0.69,1,3 - BSc/MSc,4,1683,34,36,0,3,1.1000526011,3
1083,411.86,0.29,1,3 - BSc/MSc,1,2437,42,26,0,4,0.4741265052,4
1084,909.28,0.18,1,2 - High School,1,1173,20,32,0,5,1.9870128552,5
1085,459.54,0.28,1,2 - High School,1,2069,35,28,0,4,0.5999967959,4
1086,426.08,0.34,1,3 - BSc/MSc,1,2652,44,24,0,4,0.534300299,4
1087,649.12,0.38,1,3 - BSc/MSc,1,1376,29,20,0,4,1.2184969955,4
1088,79.37,0.84,0,1 - Basic,4,3556,68,36,1,2,0.3032793385,2
1089,111.26,0.8,0,2 - High School,4,1565,38,34,0,3,0.726268577,3
1090,-67.76,1.08,0,2 - High School,3,4369,77,35,1,2,1.3181303303,2
1091,244.05,0.6,0,3 - BSc/MSc,1,4304,73,26,0,1,1.0877929859,1
1092,447.56,0.15,1,2 - High School,4,2517,53,35,1,5,0.4932512163,5
1093,-221.38,1.29,0,2 - High School,2,3630,71,21,0,1,1.4339853565,1
1094,304.52,0.42,1,4 - PhD,3,1705,37,27,1,4,0.940830731,4
1095,24.24,0.94,0,1 - Basic,4,720,23,30,0,3,0.8735377148,3
1096,39.57,0.9,0,3 - BSc/MSc,3,3361,68,20,0,1,0.7083975833,1
1097,760.15,0.3,1,3 - BSc/MSc,1,706,24,27,0,4,1.9010817376,4
1098,1052.55,0.09,0,1 - Basic,4,854,26,28,0,4,2.6766349125,4
1099,134.04,0.76,0,3 - BSc/MSc,4,3609,69,28,1,1,0.6181431182,1
1100,-34.32,1.02,0,3 - BSc/MSc,4,3027,54,41,2,2,0.9324400727,2
1101,107.58,0.83,1,3 - BSc/MSc,3,1294,26,20,0,3,1.551229622,3
1102,333.62,0.46,1,3 - BSc/MSc,1,2986,64,26,1,1,0.9796219488,1
1103,364.76,0.31,1,3 - BSc/MSc,1,3383,50,23,1,1,0.9859911564,1
1104,198.29,0.6,0,3 - BSc/MSc,3,3767,68,19,1,1,0.9335766796,1
1105,112.58,0.9,0,3 - BSc/MSc,1,3919,80,25,0,1,0.5510045089,1
1106,128.25,0.84,0,2 - High School,4,2366,44,20,0,1,1.2241044654,1
1107,404.87,0.52,0,2 - High School,1,3930,74,24,0,1,1.252780991,1
1108,-69.44,1.08,1,4 - PhD,4,2058,44,26,2,3,0.8357056153,3
1109,349.85,0.43,0,3 - BSc/MSc,3,3241,59,38,0,2,0.9722529708,2
1110,357.41,0.67,1,1 - Basic,3,1046,20,24,0,4,1.2414771812,4
1111,36.22,0.91,1,3 - BSc/MSc,3,1804,48,40,0,3,1.5619677346,3
1112,230.84,0.64,1,3 - BSc/MSc,4,950,26,34,0,3,1.2185578038,3
1113,102.24,0.81,1,2 - High School,1,1927,25,27,0,3,0.6391772687,3
1114,-18.11,0.99,1,3 - BSc/MSc,4,2661,46,19,1,1,1.207524439,1
1115,89.91,0.83,1,3 - BSc/MSc,1,3407,60,40,1,2,0.5607068447,2
1116,-0.55,0.98,1,2 - High School,3,1029,26,25,0,3,0.9219605292,3
1117,525.77,0.16,1,2 - High School,2,3262,64,22,0,4,1.1712454824,4
1118,267.94,0.54,1,3 - BSc/MSc,4,2419,44,24,0,4,0.8684032824,4
1119,-82.79,1.08,0,3 - BSc/MSc,3,3871,71,22,0,1,0.9829269855,1
1120,467.98,0.27,1,3 - BSc/MSc,4,3368,57,20,0,4,1.3715826279,4
1121,547.88,0.15,1,2 - High School,3,2585,53,41,0,5,0.9677748569,5
1122,214.38,0.61,0,3 - BSc/MSc,3,4523,68,40,0,2,1.4288090875,2
1123,379.63,0.59,0,2 - High School,4,3681,65,31,0,2,1.3973270972,2
1124,445.2,0.26,1,2 - High School,4,2808,54,20,0,4,0.9123287547,4
1125,444.41,0.35,1,2 - High School,3,2124,39,37,0,5,0.2379303082,5
1126,221.05,0.63,0,3 - BSc/MSc,1,3856,67,35,0,2,0.755341353,2
1127,-44.1,1.03,0,4 - PhD,4,3061,72,38,2,2,0.6875750067,2
1128,-28.32,1.01,1,4 - PhD,1,1608,37,35,2,3,0.8104044768,3
1129,-67.23,1.05,1,3 - BSc/MSc,4,3172,57,34,0,2,0.7921422051,2
1130,-55.77,1.05,0,3 - BSc/MSc,3,3928,75,36,1,2,0.9199550336,2
1131,452.21,0.51,1,1 - Basic,4,1224,19,27,0,4,1.0623537218,4
1132,284.16,0.62,1,3 - BSc/MSc,1,1915,31,40,0,5,1.0160885822,5
1133,-75.34,1.08,1,3 - BSc/MSc,4,3625,63,39,1,2,0.8908763295,2
1134,-25,0,0,3 - BSc/MSc,2,3560,64,42,0,2,1.0334416878,2
1135,411.97,0.54,1,1 - Basic,3,2825,48,40,0,5,1.0287875988,5
1136,225.28,0.57,1,4 - PhD,4,821,28,36,1,3,1.4529668939,3
1137,349.63,0.48,1,3 - BSc/MSc,1,1817,34,40,0,5,0.8589068357,5
1138,234.06,0.7,1,2 - High School,1,732,21,40,0,5,1.7932771261,5
1139,-17.65,0.99,0,3 - BSc/MSc,4,4288,78,34,0,2,1.1904535087,2
1140,256.05,0.59,0,3 - BSc/MSc,4,4022,80,27,0,1,0.9410113917,1
1141,-16.33,0.99,0,3 - BSc/MSc,4,3524,62,27,0,1,0.6858150075,1
1142,-32,1.01,0,3 - BSc/MSc,1,3772,58,27,1,1,0.8188903747,1
1143,469.65,0.24,1,2 - High School,4,2220,26,35,0,5,0.2085380033,5
1144,-25,1,1,3 - BSc/MSc,4,2565,41,28,0,3,1.0576862423,3
1145,861.27,0.31,0,1 - Basic,2,937,21,22,0,4,1.977284589,4
1146,381.75,0.23,1,3 - BSc/MSc,1,3829,62,20,1,1,1.2955735346,1
1147,140.36,0.78,0,2 - High School,4,3328,64,23,0,1,0.2148175828,1
1148,89.92,0.83,0,3 - BSc/MSc,3,3153,74,37,0,2,0.1808270579,2
1149,125.03,0.89,1,2 - High School,3,1213,21,36,0,3,1.0873744534,3
1150,477.66,0.15,1,2 - High School,3,2527,51,27,1,4,0.5659987235,4
1151,483.43,0.28,1,2 - High School,1,2851,65,19,0,4,1.0418290926,4
1152,1.45,0.96,1,3 - BSc/MSc,4,3128,40,26,0,1,0.5921829314,1
1153,5.67,0.96,0,3 - BSc/MSc,4,3414,69,31,0,2,0.9251465527,2
1154,-25,1,0,2 - High School,3,4122,68,30,0,1,1.2777465516,1
1155,-20.77,0.99,1,4 - PhD,2,4586,72,26,1,1,1.3587761554,1
1156,409.75,0.29,1,3 - BSc/MSc,4,2685,59,23,0,4,0.6162650431,4
1157,13.34,0.94,1,2 - High School,3,3131,52,38,2,2,0.4741606732,2
1158,9.23,0.94,1,3 - BSc/MSc,1,2699,52,26,0,1,0.8651188802,1
1159,19.23,0.93,1,3 - BSc/MSc,4,2752,45,20,0,1,0.9893234767,1
1160,481.98,0.22,0,3 - BSc/MSc,4,1458,41,37,0,5,0.6486059871,5
1161,4.56,0.79,1,3 - BSc/MSc,3,2501.5,33,35,0,2,0.9260901629,2
1162,597.44,0.04,1,3 - BSc/MSc,4,2671,48,20,1,4,0.9292289428,4
1163,-22.44,1,0,3 - BSc/MSc,3,3920,76,38,0,2,0.85853931,2
1164,-163.56,1.26,0,2 - High School,3,3708,69,26,1,1,1.1779054207,1
1165,-65,1.07,1,3 - BSc/MSc,1,2572,44,21,2,1,1.2010072636,1
1166,-10.44,0.97,1,2 - High School,2,2362,42,34,1,3,1.0277252384,3
1167,394.42,0.54,1,2 - High School,1,1364,24,36,0,5,0.8034073383,5
1168,504.88,0.2,1,3 - BSc/MSc,4,2544,45,23,2,4,0.4286160314,4
1169,469.32,0.44,1,1 - Basic,4,1228,18,34,0,5,0.9074788945,5
1170,8.67,0.95,1,3 - BSc/MSc,4,2943,52,36,0,2,0.5328094869,2
1171,374.41,0.43,0,3 - BSc/MSc,1,2524,58,32,1,5,0.8612948848,5
1172,-98.67,1.15,1,2 - High School,4,2886,53,24,1,1,0.9904231575,1
1173,27.9,0.91,0,3 - BSc/MSc,2,3894,70,26,0,1,0.676921536,1
1174,452.2,0.4,1,3 - BSc/MSc,4,1932,34,20,1,4,0.6805072278,4
1175,848.5,0.32,1,1 - Basic,4,1409,19,22,0,4,1.6694295123,4
1176,396.3,0.37,1,3 - BSc/MSc,3,2915,48,30,0,4,1.2131623897,4
1177,194.93,0.68,0,2 - High School,1,4509,76,23,0,1,1.1925304422,1
1178,284.06,0.5,0,3 - BSc/MSc,2,4485,73,28,0,1,1.412563979,1
1179,336.95,0.56,0,2 - High School,4,433,20,37,0,5,1.7747333375,5
1180,137.25,0.78,0,3 - BSc/MSc,4,2659,59,32,0,2,0.9335109298,2
1181,-39.56,1.02,0,3 - BSc/MSc,2,3593,66,32,0,2,0.9407806395,2
1182,-57.34,1.05,1,3 - BSc/MSc,1,2902,50,21,0,1,0.9763255987,1
1183,397.08,0.36,0,2 - High School,2,3547,65,38,0,2,1.1807961073,2
1184,173.26,0.75,1,2 - High School,4,803,19,24,0,3,1.323227337,3
1185,408.3,0.37,1,3 - BSc/MSc,2,1772,25,29,0,4,0.8869335095,4
1186,510.99,0.18,1,3 - BSc/MSc,1,2313,49,29,1,4,0.7609673646,4
1187,438.52,0.34,1,3 - BSc/MSc,1,1313,25,23,0,4,0.9043566168,4
1188,181.6,0.73,1,1 - Basic,4,715,26,39,0,3,1.7617660222,3
1189,1184.55,0.08,0,2 - High School,1,1662,24,35,0,5,2.7755216794,5
1190,236.61,0.7,0,1 - Basic,4,3901,78,32,1,2,1.04147192,2
1191,152.37,0.77,0,2 - High School,3,2934,68,25,0,1,0.499133253,1
1192,-105,1.15,1,4 - PhD,3,2799,49,39,1,2,1.0520335189,2
1193,-42.45,1.03,1,2 - High School,4,1872,36,40,0,3,1.5922002889,3
1194,-61.23,1.06,0,2 - High School,1,3083,61,23,0,1,0.7882553673,1
1195,1193.01,0.19,1,1 - Basic,4,574,19,27,0,4,3.2593752328,4
1196,680.79,0.39,0,3 - BSc/MSc,3,1481,24,26,0,4,1.0910435641,4
1197,182.15,0.67,0,3 - BSc/MSc,3,3240,68,38,0,2,0.3750065034,2
1198,277.28,0.52,1,1 - Basic,1,1128,32,30,0,3,1.1025845485,3
1199,-29,1.01,1,2 - High School,4,1740,33,31,1,3,0.3138567125,3
1200,376.63,0.45,1,3 - BSc/MSc,1,2729,46,22,0,4,0.7693809105,4
1201,60.91,0.88,0,3 - BSc/MSc,1,3594,68,23,0,1,0.3545070993,1
1202,267.82,0.68,1,2 - High School,1,1851,39,21,0,4,1.0107556187,4
1203,431.19,0.32,1,4 - PhD,1,3686,59,32,0,2,1.4827613293,2
1204,-21.12,0.99,1,3 - BSc/MSc,2,1648,36,37,0,3,1.1041116741,3
1205,-49.65,1.04,1,3 - BSc/MSc,4,2166,45,28,1,3,0.7149335493,3
1206,-139.44,1.21,0,1 - Basic,4,3752,78,41,1,2,1.285991625,2
1207,547.1,0.12,1,3 - BSc/MSc,4,2733,56,40,1,5,0.9500878771,5
1208,178.15,0.72,1,2 - High School,4,1453,31,40,0,5,1.4927984285,5
1209,407.75,0.36,1,3 - BSc/MSc,4,2856,44,22,1,4,0.8197070194,4
1210,381.41,0.58,0,2 - High School,4,3836,76,25,0,1,1.1349880868,1
1211,-20.22,0.99,1,1 - Basic,4,2457,43,20,0,1,1.2657891946,1
1212,334.07,0.59,1,3 - BSc/MSc,1,1700,35,22,0,4,0.8127154003,4
1213,14.12,0.96,1,2 - High School,4,1343,35,23,0,3,1.0592773253,3
1214,551.54,0.28,0,2 - High School,1,3525,72,30,0,4,1.6643277033,4
1215,112.59,0.8,0,1 - Basic,4,980,22,29,0,3,0.716333189,3
1216,478.75,0.3,0,1 - Basic,1,3962,67,21,0,1,1.605490972,1
1217,327.28,0.59,1,2 - High School,1,1249,33,24,0,4,1.1126666066,4
1218,375.62,0.49,1,3 - BSc/MSc,3,2015,27,19,0,4,0.8928622995,4
1219,172.48,0.76,1,1 - Basic,1,827,20,34,0,3,1.1565502549,3
1220,741.71,0.2,1,2 - High School,4,1929,27,34,0,5,1.0561342712,5
1221,237.94,0.64,1,3 - BSc/MSc,3,1068,24,40,1,5,1.5393295191,5
1222,280.17,0.53,0,3 - BSc/MSc,4,4143,76,30,0,1,1.3267617477,1
1223,298.51,0.51,1,3 - BSc/MSc,4,1973,43,36,1,5,0.7359321919,5
1224,328.29,0.66,1,2 - High School,4,1432,26,31,0,5,1.1597970321,5
1225,408.87,0.28,1,3 - BSc/MSc,4,2299,62,31,0,5,0.8284202216,5
1226,732.26,0.32,0,1 - Basic,2,3088,63,27,0,4,1.4271084175,4
1227,31.9,0.91,1,2 - High School,3,1864,36,31,0,3,0.3454802754,3
1228,368.85,0.35,0,2 - High School,4,2942,65,29,0,4,1.1618724905,4
1229,-47.89,1.04,0,3 - BSc/MSc,4,3792,75,39,1,2,0.8915856606,2
1230,8.35,0.95,1,2 - High School,4,2568,63,21,0,1,1.0590018875,1
1231,28.78,0.92,1,2 - High School,4,3768,69,29,0,1,0.8904876803,1
1232,524.22,0.43,1,1 - Basic,4,3451,54,34,0,5,1.4401646991,5
1233,9.56,0.95,0,4 - PhD,1,4061,80,21,0,1,0.93876489,1
1234,-29.43,1.01,1,3 - BSc/MSc,3,1263,28,40,1,3,1.5889879395,3
1235,33.12,0.92,1,2 - High School,4,3967,75,38,0,2,0.7895713619,2
1236,397.97,0.38,1,3 - BSc/MSc,4,2588,56,27,0,4,0.6873557727,4
1237,293.4,0.62,0,1 - Basic,3,1900,31,37,0,5,0.7877064288,5
1238,-162.58,1.19,1,2 - High School,4,2777,59,27,0,1,1.3304422038,1
1239,185.38,0.63,0,3 - BSc/MSc,3,4211,70,31,1,2,1.2822294793,2
1240,804.49,0.16,1,3 - BSc/MSc,1,1135,23,31,0,5,1.7392941946,5
1241,-172.36,1.18,0,2 - High School,4,3920,68,34,0,2,1.3287043576,2
1242,216.59,0.68,0,3 - BSc/MSc,1,3967,76,32,0,2,1.049311148,2
1243,-102.68,1.11,0,2 - High School,1,3664,67,30,0,1,1.2599685867,1
1244,-46.56,1.03,1,1 - Basic,3,3423,73,30,0,1,1.0866555134,1
1245,189.7,0.72,1,3 - BSc/MSc,3,1763,39,38,0,5,1.2395321123,5
1246,-32.55,1.01,1,3 - BSc/MSc,1,2417,51,30,1,3,0.8807051533,3
1247,426.42,0.22,1,3 - BSc/MSc,3,2806,54,26,0,4,0.7366840798,4
1248,109.25,0.87,1,1 - Basic,4,2838,57,25,0,1,0.5760690047,1
1249,324.18,0.41,0,3 - BSc/MSc,1,3867,75,20,0,1,1.1395946233,1
1250,394.19,0.4,1,2 - High School,3,3322,61,21,0,1,1.1903854505,1
1251,28.01,0.91,1,3 - BSc/MSc,1,1968,37,36,0,3,1.0189082675,3
1252,-43.78,1.03,1,3 - BSc/MSc,4,2379,52,23,0,1,1.2220323314,1
1253,63.34,0.87,1,3 - BSc/MSc,4,3154,59,30,1,1,0.9330309403,1
1254,-196.03,1.21,1,2 - High School,1,1506,21,33,0,3,0.9809536769,3
1255,199.71,0.69,0,3 - BSc/MSc,4,4319,78,30,0,1,1.3283432313,1
1256,363.63,0.42,0,3 - BSc/MSc,1,3565,67,23,0,1,0.9975034251,1
1257,500.11,0.12,1,3 - BSc/MSc,4,3014,52,23,0,4,0.8794467258,4
1258,-3.55,0.98,1,2 - High School,2,2303,46,36,0,2,1.0987718084,2
1259,211.49,0.69,1,2 - High School,3,1792,34,25,0,3,1.0648351274,3
1260,41.68,0.91,0,3 - BSc/MSc,3,3954,74,18,0,1,1.1417479006,1
1261,240.71,0.65,0,2 - High School,1,3553,69,21,0,1,0.7056002783,1
1262,-78.44,1.1,1,3 - BSc/MSc,4,2306,48,28,1,3,0.8817561726,3
1263,440.76,0.22,1,4 - PhD,3,1599,33,26,0,4,0.6647373498,4
1264,3.79,0.95,1,4 - PhD,3,1118,25,20,0,3,1.5595088137,3
1265,17.34,0.93,0,3 - BSc/MSc,4,3495,70,40,0,2,0.68433743,2
1266,401.19,0.38,1,3 - BSc/MSc,3,1607,30,34,0,5,0.6418300772,5
1267,176.15,0.73,1,2 - High School,1,3333,62,32,0,2,0.7201581135,2
1268,-36.67,1.01,1,3 - BSc/MSc,1,1707,29,40,1,3,1.5658261591,3
1269,341.4,0.47,0,3 - BSc/MSc,3,4057,70,36,0,2,1.2000841652,2
1270,835.62,0.18,1,2 - High School,3,1134,25,38,0,5,1.7046475889,5
